dataset_name,url_gcp,url_aws,url_azure,image_id,sequence_id,location_id,frame_num,original_label,scientific_name,common_name,datetime,annotation_level,kingdom,phylum,subphylum,superclass,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,subspecies,variety,subset
Idaho Camera Traps,https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0076/loc_0076_im_001819.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/idaho-camera-traps/public/loc_0076/loc_0076_im_001819.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/idaho-camera-traps/public/loc_0076/loc_0076_im_001819.jpg,Idaho Camera Traps : loc_0076_im_001819,Idaho Camera Traps : loc_0076_seq_000202,Idaho Camera Traps : 76,1,deer,odocoileus,deer,10-18-2015 17:04:16,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,,test
Idaho Camera Traps,https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0156/loc_0156_im_000287.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/idaho-camera-traps/public/loc_0156/loc_0156_im_000287.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/idaho-camera-traps/public/loc_0156/loc_0156_im_000287.jpg,Idaho Camera Traps : loc_0156_im_000287,Idaho Camera Traps : loc_0156_seq_000040,Idaho Camera Traps : 156,1,deer,odocoileus,deer,06-12-2016 11:10:49,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,,train
Trail Camera Images of New Zealand Animals,https://storage.googleapis.com/public-datasets-lila/nz-trailcams/PS1/deer/69426a01-f19d-411e-b36d-196edd73f753.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nz-trailcams/PS1/deer/69426a01-f19d-411e-b36d-196edd73f753.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/nz-trailcams/PS1/deer/69426a01-f19d-411e-b36d-196edd73f753.JPG,Trail Camera Images of New Zealand Animals : PS1/deer/69426a01-f19d-411e-b36d-196edd73f753.JPG,Trail Camera Images of New Zealand Animals : unknown,Trail Camera Images of New Zealand Animals : PS1_CAMFC23,-1,deer,cervidae,deer,06-20-2022 02:55:26,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,,,,,,,train
Idaho Camera Traps,https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0126/loc_0126_im_004037.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/idaho-camera-traps/public/loc_0126/loc_0126_im_004037.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/idaho-camera-traps/public/loc_0126/loc_0126_im_004037.jpg,Idaho Camera Traps : loc_0126_im_004037,Idaho Camera Traps : loc_0126_seq_000428,Idaho Camera Traps : 126,8,deer,odocoileus,deer,08-13-2016 00:29:19,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,,test
Idaho Camera Traps,https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0149/loc_0149_im_000398.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/idaho-camera-traps/public/loc_0149/loc_0149_im_000398.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/idaho-camera-traps/public/loc_0149/loc_0149_im_000398.jpg,Idaho Camera Traps : loc_0149_im_000398,Idaho Camera Traps : loc_0149_seq_000040,Idaho Camera Traps : 149,5,deer,odocoileus,deer,06-06-2016 00:39:31,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,,train
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part1/sub160/FL-08_03_07_2016_FL-08_0016258.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part1/sub160/FL-08_03_07_2016_FL-08_0016258.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part1/sub160/FL-08_03_07_2016_FL-08_0016258.JPG,NACTI : FL-08_03_07_2016_FL-08_0016258.JPG,NACTI : unknown,NACTI : archbold_FL-08,-1,unidentified deer,odocoileus,deer,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,,train
Idaho Camera Traps,https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0080/loc_0080_im_003565.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/idaho-camera-traps/public/loc_0080/loc_0080_im_003565.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/idaho-camera-traps/public/loc_0080/loc_0080_im_003565.jpg,Idaho Camera Traps : loc_0080_im_003565,Idaho Camera Traps : loc_0080_seq_000406,Idaho Camera Traps : 80,0,deer,odocoileus,deer,05-12-2016 19:42:41,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,,train
Idaho Camera Traps,https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0080/loc_0080_im_003864.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/idaho-camera-traps/public/loc_0080/loc_0080_im_003864.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/idaho-camera-traps/public/loc_0080/loc_0080_im_003864.jpg,Idaho Camera Traps : loc_0080_im_003864,Idaho Camera Traps : loc_0080_seq_000440,Idaho Camera Traps : 80,5,deer,odocoileus,deer,05-14-2016 19:14:46,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,,train
Trail Camera Images of New Zealand Animals,https://storage.googleapis.com/public-datasets-lila/nz-trailcams/LCC/deer/d110d8a1-6c76-42f0-990a-dd1e6e44b41c.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nz-trailcams/LCC/deer/d110d8a1-6c76-42f0-990a-dd1e6e44b41c.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/nz-trailcams/LCC/deer/d110d8a1-6c76-42f0-990a-dd1e6e44b41c.JPG,Trail Camera Images of New Zealand Animals : LCC/deer/d110d8a1-6c76-42f0-990a-dd1e6e44b41c.JPG,Trail Camera Images of New Zealand Animals : unknown,Trail Camera Images of New Zealand Animals : LCC_R97,-1,deer,cervidae,deer,04-07-2018 13:30:14,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,,,,,,,test
Idaho Camera Traps,https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0199/loc_0199_im_005990.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/idaho-camera-traps/public/loc_0199/loc_0199_im_005990.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/idaho-camera-traps/public/loc_0199/loc_0199_im_005990.jpg,Idaho Camera Traps : loc_0199_im_005990,Idaho Camera Traps : loc_0199_seq_000472,Idaho Camera Traps : 199,14,deer,odocoileus,deer,03-31-2016 14:14:59,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,,test
Idaho Camera Traps,https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0112/loc_0112_im_000189.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/idaho-camera-traps/public/loc_0112/loc_0112_im_000189.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/idaho-camera-traps/public/loc_0112/loc_0112_im_000189.jpg,Idaho Camera Traps : loc_0112_im_000189,Idaho Camera Traps : loc_0112_seq_000028,Idaho Camera Traps : 112,3,deer,odocoileus,deer,08-14-2015 20:26:33,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,,train
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part2/sub216/FL-20_11_02_2015_FL-20_0025249.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part2/sub216/FL-20_11_02_2015_FL-20_0025249.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part2/sub216/FL-20_11_02_2015_FL-20_0025249.jpg,NACTI : FL-20_11_02_2015_FL-20_0025249.jpg,NACTI : unknown,NACTI : archbold_FL-20,-1,unidentified deer,odocoileus,deer,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,,train
Idaho Camera Traps,https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0272/loc_0272_im_002340.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/idaho-camera-traps/public/loc_0272/loc_0272_im_002340.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/idaho-camera-traps/public/loc_0272/loc_0272_im_002340.jpg,Idaho Camera Traps : loc_0272_im_002340,Idaho Camera Traps : loc_0272_seq_000305,Idaho Camera Traps : 272,0,deer,odocoileus,deer,04-15-2016 10:43:45,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,,train
Trail Camera Images of New Zealand Animals,https://storage.googleapis.com/public-datasets-lila/nz-trailcams/LCC/deer/d48e2c78-6d40-48e0-bda8-a2eeb860bf59.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nz-trailcams/LCC/deer/d48e2c78-6d40-48e0-bda8-a2eeb860bf59.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/nz-trailcams/LCC/deer/d48e2c78-6d40-48e0-bda8-a2eeb860bf59.JPG,Trail Camera Images of New Zealand Animals : LCC/deer/d48e2c78-6d40-48e0-bda8-a2eeb860bf59.JPG,Trail Camera Images of New Zealand Animals : unknown,Trail Camera Images of New Zealand Animals : LCC_B95,-1,deer,cervidae,deer,03-29-2018 10:33:26,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,,,,,,,train
Trail Camera Images of New Zealand Animals,https://storage.googleapis.com/public-datasets-lila/nz-trailcams/LCC/deer/50c952cf-edd6-4929-877a-4d1e9de2d8c6.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nz-trailcams/LCC/deer/50c952cf-edd6-4929-877a-4d1e9de2d8c6.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/nz-trailcams/LCC/deer/50c952cf-edd6-4929-877a-4d1e9de2d8c6.JPG,Trail Camera Images of New Zealand Animals : LCC/deer/50c952cf-edd6-4929-877a-4d1e9de2d8c6.JPG,Trail Camera Images of New Zealand Animals : unknown,Trail Camera Images of New Zealand Animals : LCC_R14,-1,deer,cervidae,deer,07-07-2018 19:23:24,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,,,,,,,test
Trail Camera Images of New Zealand Animals,https://storage.googleapis.com/public-datasets-lila/nz-trailcams/DW2/deer/1B5015B5-115F-4492-A13B-89D394683691.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nz-trailcams/DW2/deer/1B5015B5-115F-4492-A13B-89D394683691.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/nz-trailcams/DW2/deer/1B5015B5-115F-4492-A13B-89D394683691.JPG,Trail Camera Images of New Zealand Animals : DW2/deer/1B5015B5-115F-4492-A13B-89D394683691.JPG,Trail Camera Images of New Zealand Animals : unknown,Trail Camera Images of New Zealand Animals : DW2_BCAMWT004_2023_1,-1,deer,cervidae,deer,05-02-2018 10:19:51,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,,,,,,,test
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part2/sub265/FL-31_07_29_2015_FL-31_0021160.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part2/sub265/FL-31_07_29_2015_FL-31_0021160.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part2/sub265/FL-31_07_29_2015_FL-31_0021160.jpg,NACTI : FL-31_07_29_2015_FL-31_0021160.jpg,NACTI : unknown,NACTI : archbold_FL-31,-1,unidentified deer,odocoileus,deer,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,,train
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part2/sub268/FL-32_09_08_2016_FL-32_0015433.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part2/sub268/FL-32_09_08_2016_FL-32_0015433.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part2/sub268/FL-32_09_08_2016_FL-32_0015433.JPG,NACTI : FL-32_09_08_2016_FL-32_0015433.JPG,NACTI : unknown,NACTI : archbold_FL-32,-1,unidentified deer,odocoileus,deer,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,,train
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part2/sub267/FL-32_01_23_2016_FL-32_0002270.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part2/sub267/FL-32_01_23_2016_FL-32_0002270.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part2/sub267/FL-32_01_23_2016_FL-32_0002270.jpg,NACTI : FL-32_01_23_2016_FL-32_0002270.jpg,NACTI : unknown,NACTI : archbold_FL-32,-1,unidentified deer,odocoileus,deer,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,,train
Idaho Camera Traps,https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0193/loc_0193_im_001160.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/idaho-camera-traps/public/loc_0193/loc_0193_im_001160.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/idaho-camera-traps/public/loc_0193/loc_0193_im_001160.jpg,Idaho Camera Traps : loc_0193_im_001160,Idaho Camera Traps : loc_0193_seq_000177,Idaho Camera Traps : 193,1,deer,odocoileus,deer,07-01-2016 00:44:31,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,,train
Idaho Camera Traps,https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0081/loc_0081_im_002361.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/idaho-camera-traps/public/loc_0081/loc_0081_im_002361.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/idaho-camera-traps/public/loc_0081/loc_0081_im_002361.jpg,Idaho Camera Traps : loc_0081_im_002361,Idaho Camera Traps : loc_0081_seq_000312,Idaho Camera Traps : 81,1,deer,odocoileus,deer,05-16-2016 09:00:50,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,,test
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub084/CA-32_08_17_2015_CA-32_0001172.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part0/sub084/CA-32_08_17_2015_CA-32_0001172.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part0/sub084/CA-32_08_17_2015_CA-32_0001172.jpg,NACTI : CA-32_08_17_2015_CA-32_0001172.jpg,NACTI : unknown,NACTI : lebec_CA-32,-1,unidentified deer,odocoileus,deer,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,,train
Trail Camera Images of New Zealand Animals,https://storage.googleapis.com/public-datasets-lila/nz-trailcams/PS1/deer/2491d9a1-e6aa-412e-9d48-db17b1b2a26e.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nz-trailcams/PS1/deer/2491d9a1-e6aa-412e-9d48-db17b1b2a26e.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/nz-trailcams/PS1/deer/2491d9a1-e6aa-412e-9d48-db17b1b2a26e.JPG,Trail Camera Images of New Zealand Animals : PS1/deer/2491d9a1-e6aa-412e-9d48-db17b1b2a26e.JPG,Trail Camera Images of New Zealand Animals : unknown,Trail Camera Images of New Zealand Animals : PS1_CAM7905,-1,deer,cervidae,deer,06-05-2022 04:08:56,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,,,,,,,train
Idaho Camera Traps,https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0270/loc_0270_im_000043.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/idaho-camera-traps/public/loc_0270/loc_0270_im_000043.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/idaho-camera-traps/public/loc_0270/loc_0270_im_000043.jpg,Idaho Camera Traps : loc_0270_im_000043,Idaho Camera Traps : loc_0270_seq_000019,Idaho Camera Traps : 270,7,deer,odocoileus,deer,01-05-2016 10:51:26,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,,train
Idaho Camera Traps,https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0079/loc_0079_im_001895.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/idaho-camera-traps/public/loc_0079/loc_0079_im_001895.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/idaho-camera-traps/public/loc_0079/loc_0079_im_001895.jpg,Idaho Camera Traps : loc_0079_im_001895,Idaho Camera Traps : loc_0079_seq_000211,Idaho Camera Traps : 79,6,deer,odocoileus,deer,07-18-2015 19:43:06,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,,train
Idaho Camera Traps,https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0101/loc_0101_im_001424.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/idaho-camera-traps/public/loc_0101/loc_0101_im_001424.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/idaho-camera-traps/public/loc_0101/loc_0101_im_001424.jpg,Idaho Camera Traps : loc_0101_im_001424,Idaho Camera Traps : loc_0101_seq_000238,Idaho Camera Traps : 101,1,deer,odocoileus,deer,11-22-2015 03:16:22,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,,train
Idaho Camera Traps,https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0080/loc_0080_im_000816.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/idaho-camera-traps/public/loc_0080/loc_0080_im_000816.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/idaho-camera-traps/public/loc_0080/loc_0080_im_000816.jpg,Idaho Camera Traps : loc_0080_im_000816,Idaho Camera Traps : loc_0080_seq_000083,Idaho Camera Traps : 80,0,deer,odocoileus,deer,06-20-2015 18:25:53,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,,train
Idaho Camera Traps,https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0028/loc_0028_im_001272.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/idaho-camera-traps/public/loc_0028/loc_0028_im_001272.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/idaho-camera-traps/public/loc_0028/loc_0028_im_001272.jpg,Idaho Camera Traps : loc_0028_im_001272,Idaho Camera Traps : loc_0028_seq_001185,Idaho Camera Traps : 28,0,deer,odocoileus,deer,01-15-2016 16:10:00,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,,train
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part1/sub177/FL-12_09_30_2015_FL-12_0015083.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part1/sub177/FL-12_09_30_2015_FL-12_0015083.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part1/sub177/FL-12_09_30_2015_FL-12_0015083.jpg,NACTI : FL-12_09_30_2015_FL-12_0015083.jpg,NACTI : unknown,NACTI : archbold_FL-12,-1,unidentified deer,odocoileus,deer,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,,train
Idaho Camera Traps,https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0197/loc_0197_im_000833.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/idaho-camera-traps/public/loc_0197/loc_0197_im_000833.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/idaho-camera-traps/public/loc_0197/loc_0197_im_000833.jpg,Idaho Camera Traps : loc_0197_im_000833,Idaho Camera Traps : loc_0197_seq_000152,Idaho Camera Traps : 197,7,deer,odocoileus,deer,02-24-2016 13:34:08,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,,train
Idaho Camera Traps,https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0103/loc_0103_im_000230.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/idaho-camera-traps/public/loc_0103/loc_0103_im_000230.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/idaho-camera-traps/public/loc_0103/loc_0103_im_000230.jpg,Idaho Camera Traps : loc_0103_im_000230,Idaho Camera Traps : loc_0103_seq_000021,Idaho Camera Traps : 103,5,deer,odocoileus,deer,05-10-2015 18:10:04,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,,train
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part2/sub213/FL-19_12_08_2015_FL-19_0040604.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part2/sub213/FL-19_12_08_2015_FL-19_0040604.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part2/sub213/FL-19_12_08_2015_FL-19_0040604.jpg,NACTI : FL-19_12_08_2015_FL-19_0040604.jpg,NACTI : unknown,NACTI : archbold_FL-19,-1,unidentified deer,odocoileus,deer,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,,train
Trail Camera Images of New Zealand Animals,https://storage.googleapis.com/public-datasets-lila/nz-trailcams/LCC/deer/9e6de149-ea3f-468e-ad42-560f42932040.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nz-trailcams/LCC/deer/9e6de149-ea3f-468e-ad42-560f42932040.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/nz-trailcams/LCC/deer/9e6de149-ea3f-468e-ad42-560f42932040.JPG,Trail Camera Images of New Zealand Animals : LCC/deer/9e6de149-ea3f-468e-ad42-560f42932040.JPG,Trail Camera Images of New Zealand Animals : unknown,Trail Camera Images of New Zealand Animals : LCC_R14,-1,deer,cervidae,deer,05-06-2018 02:09:44,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,,,,,,,train
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part2/sub284/FL-40_05_03_2016_FL-40_0017318.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part2/sub284/FL-40_05_03_2016_FL-40_0017318.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part2/sub284/FL-40_05_03_2016_FL-40_0017318.JPG,NACTI : FL-40_05_03_2016_FL-40_0017318.JPG,NACTI : unknown,NACTI : archbold_FL-40,-1,unidentified deer,odocoileus,deer,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,,train
Idaho Camera Traps,https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0101/loc_0101_im_001867.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/idaho-camera-traps/public/loc_0101/loc_0101_im_001867.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/idaho-camera-traps/public/loc_0101/loc_0101_im_001867.jpg,Idaho Camera Traps : loc_0101_im_001867,Idaho Camera Traps : loc_0101_seq_000326,Idaho Camera Traps : 101,0,deer,odocoileus,deer,04-02-2016 09:01:23,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,,,,train
