dataset_name,url_gcp,url_aws,url_azure,image_id,sequence_id,location_id,frame_num,original_label,scientific_name,common_name,datetime,annotation_level,kingdom,phylum,subphylum,superclass,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,subspecies,variety,subset
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MTZ/MTZ_S2/D03/D03_R6/MTZ_S2_D03_R6_IMAG0551.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/MTZ/MTZ_S2/D03/D03_R6/MTZ_S2_D03_R6_IMAG0551.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/MTZ/MTZ_S2/D03/D03_R6/MTZ_S2_D03_R6_IMAG0551.JPG,Snapshot Safari 2024 Expansion : MTZ/MTZ_S2/D03/D03_R6/MTZ_S2_D03_R6_IMAG0551.JPG,Snapshot Safari 2024 Expansion : MTZ_S2#D03#6#184,Snapshot Safari 2024 Expansion : MTZ_S2_D03,1,buffalo,syncerus caffer,african buffalo,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,bovidae,bovinae,bovini,syncerus,syncerus caffer,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/APN/APN_S3/TB17/TB17_R5/APN_S3_TB17_R5_IMAG2147.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/APN/APN_S3/TB17/TB17_R5/APN_S3_TB17_R5_IMAG2147.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/APN/APN_S3/TB17/TB17_R5/APN_S3_TB17_R5_IMAG2147.JPG,Snapshot Safari 2024 Expansion : APN/APN_S3/TB17/TB17_R5/APN_S3_TB17_R5_IMAG2147.JPG,Snapshot Safari 2024 Expansion : APN_S3#TB17#5#769,Snapshot Safari 2024 Expansion : APN_S3_TB17,2,buffalo,syncerus caffer,african buffalo,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,bovidae,bovinae,bovini,syncerus,syncerus caffer,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/ENO/ENO_S4/C04/C04_R1/ENO_S4_C04_R1_IMAG1053.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/ENO/ENO_S4/C04/C04_R1/ENO_S4_C04_R1_IMAG1053.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/ENO/ENO_S4/C04/C04_R1/ENO_S4_C04_R1_IMAG1053.JPG,Snapshot Safari 2024 Expansion : ENO/ENO_S4/C04/C04_R1/ENO_S4_C04_R1_IMAG1053.JPG,Snapshot Safari 2024 Expansion : ENO_S4#C04#1#351,Snapshot Safari 2024 Expansion : ENO_S4_C04,2,buffalo,syncerus caffer,african buffalo,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,bovidae,bovinae,bovini,syncerus,syncerus caffer,,,test
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/SER/SER_S12/G02/G02_R2/SER_S12_G02_R2_IMAG1381.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/SER/SER_S12/G02/G02_R2/SER_S12_G02_R2_IMAG1381.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/SER/SER_S12/G02/G02_R2/SER_S12_G02_R2_IMAG1381.JPG,Snapshot Safari 2024 Expansion : SER/SER_S12/G02/G02_R2/SER_S12_G02_R2_IMAG1381.JPG,Snapshot Safari 2024 Expansion : SER_S12#G02#2#1379,Snapshot Safari 2024 Expansion : SER_S12_G02,0,buffalo,syncerus caffer,african buffalo,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,bovidae,bovinae,bovini,syncerus,syncerus caffer,,,train
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0345/1075.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0345/1075.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0345/1075.jpg,WCS Camera Traps : 45326380-92d5-11e9-b911-000d3a74c7de,WCS Camera Traps : ken-016-d0057-6,WCS Camera Traps : 1278,534,syncerus caffer,syncerus caffer,african buffalo,02-19-2013 04:44:48,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,bovidae,bovinae,bovini,syncerus,syncerus caffer,,,test
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/SER/SER_S13/G02/G02_R1/SER_S13_G02_R1_IMAG0718.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/SER/SER_S13/G02/G02_R1/SER_S13_G02_R1_IMAG0718.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/SER/SER_S13/G02/G02_R1/SER_S13_G02_R1_IMAG0718.JPG,Snapshot Safari 2024 Expansion : SER/SER_S13/G02/G02_R1/SER_S13_G02_R1_IMAG0718.JPG,Snapshot Safari 2024 Expansion : SER_S13#G02#1#716,Snapshot Safari 2024 Expansion : SER_S13_G02,0,buffalo,syncerus caffer,african buffalo,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,bovidae,bovinae,bovini,syncerus,syncerus caffer,,,test
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/ENO/ENO_S2/F06/F06_R3/ENO_S2_F06_R3_IMAG0054.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/ENO/ENO_S2/F06/F06_R3/ENO_S2_F06_R3_IMAG0054.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/ENO/ENO_S2/F06/F06_R3/ENO_S2_F06_R3_IMAG0054.JPG,Snapshot Safari 2024 Expansion : ENO/ENO_S2/F06/F06_R3/ENO_S2_F06_R3_IMAG0054.JPG,Snapshot Safari 2024 Expansion : ENO_S2#F06#3#22,Snapshot Safari 2024 Expansion : ENO_S2_F06,0,buffalo,syncerus caffer,african buffalo,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,bovidae,bovinae,bovini,syncerus,syncerus caffer,,,test
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S2/I04/I04_R6/MAD_S2_I04_R6_IMAG0171.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S2/I04/I04_R6/MAD_S2_I04_R6_IMAG0171.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S2/I04/I04_R6/MAD_S2_I04_R6_IMAG0171.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S2/I04/I04_R6/MAD_S2_I04_R6_IMAG0171.JPG,Snapshot Safari 2024 Expansion : MAD_S2#I04#6#57,Snapshot Safari 2024 Expansion : MAD_S2_I04,2,buffalo,syncerus caffer,african buffalo,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,bovidae,bovinae,bovini,syncerus,syncerus caffer,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/ENO/ENO_S3/C04/C04_R3/ENO_S3_C04_R3_IMAG0565.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/ENO/ENO_S3/C04/C04_R3/ENO_S3_C04_R3_IMAG0565.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/ENO/ENO_S3/C04/C04_R3/ENO_S3_C04_R3_IMAG0565.JPG,Snapshot Safari 2024 Expansion : ENO/ENO_S3/C04/C04_R3/ENO_S3_C04_R3_IMAG0565.JPG,Snapshot Safari 2024 Expansion : ENO_S3#C04#3#291,Snapshot Safari 2024 Expansion : ENO_S3_C04,0,buffalo,syncerus caffer,african buffalo,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,bovidae,bovinae,bovini,syncerus,syncerus caffer,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/SER/SER_S13/K01/K01_R3/SER_S13_K01_R3_IMAG0370.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/SER/SER_S13/K01/K01_R3/SER_S13_K01_R3_IMAG0370.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/SER/SER_S13/K01/K01_R3/SER_S13_K01_R3_IMAG0370.JPG,Snapshot Safari 2024 Expansion : SER/SER_S13/K01/K01_R3/SER_S13_K01_R3_IMAG0370.JPG,Snapshot Safari 2024 Expansion : SER_S13#K01#3#369,Snapshot Safari 2024 Expansion : SER_S13_K01,0,buffalo,syncerus caffer,african buffalo,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,bovidae,bovinae,bovini,syncerus,syncerus caffer,,,test
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/SER/SER_S13/G03/G03_R1/SER_S13_G03_R1_IMAG0977.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/SER/SER_S13/G03/G03_R1/SER_S13_G03_R1_IMAG0977.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/SER/SER_S13/G03/G03_R1/SER_S13_G03_R1_IMAG0977.JPG,Snapshot Safari 2024 Expansion : SER/SER_S13/G03/G03_R1/SER_S13_G03_R1_IMAG0977.JPG,Snapshot Safari 2024 Expansion : SER_S13#G03#1#402,Snapshot Safari 2024 Expansion : SER_S13_G03,1,buffalo,syncerus caffer,african buffalo,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,bovidae,bovinae,bovini,syncerus,syncerus caffer,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S2/MAD03/MAD03_R7/MAD_S2_MAD03_R7_IMAG1658.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S2/MAD03/MAD03_R7/MAD_S2_MAD03_R7_IMAG1658.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S2/MAD03/MAD03_R7/MAD_S2_MAD03_R7_IMAG1658.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S2/MAD03/MAD03_R7/MAD_S2_MAD03_R7_IMAG1658.JPG,Snapshot Safari 2024 Expansion : MAD_S2#MAD03#7#553,Snapshot Safari 2024 Expansion : MAD_S2_MAD03,1,buffalo,syncerus caffer,african buffalo,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,bovidae,bovinae,bovini,syncerus,syncerus caffer,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MTZ/MTZ_S3/D07/D07_R7/MTZ_S3_D07_R7_IMAG0018.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/MTZ/MTZ_S3/D07/D07_R7/MTZ_S3_D07_R7_IMAG0018.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/MTZ/MTZ_S3/D07/D07_R7/MTZ_S3_D07_R7_IMAG0018.JPG,Snapshot Safari 2024 Expansion : MTZ/MTZ_S3/D07/D07_R7/MTZ_S3_D07_R7_IMAG0018.JPG,Snapshot Safari 2024 Expansion : MTZ_S3#D07#7#18,Snapshot Safari 2024 Expansion : MTZ_S3_D07,0,buffalo,syncerus caffer,african buffalo,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,bovidae,bovinae,bovini,syncerus,syncerus caffer,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/SER/SER_S12/K03/K03_R2/SER_S12_K03_R2_IMAG0223.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/SER/SER_S12/K03/K03_R2/SER_S12_K03_R2_IMAG0223.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/SER/SER_S12/K03/K03_R2/SER_S12_K03_R2_IMAG0223.JPG,Snapshot Safari 2024 Expansion : SER/SER_S12/K03/K03_R2/SER_S12_K03_R2_IMAG0223.JPG,Snapshot Safari 2024 Expansion : SER_S12#K03#2#86,Snapshot Safari 2024 Expansion : SER_S12_K03,2,buffalo,syncerus caffer,african buffalo,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,bovidae,bovinae,bovini,syncerus,syncerus caffer,,,test
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0264/1460.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0264/1460.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0264/1460.jpg,WCS Camera Traps : 27cb34c4-92d5-11e9-ad03-000d3a74c7de,WCS Camera Traps : ken-010-d0076-21,WCS Camera Traps : 1391,42,syncerus caffer,syncerus caffer,african buffalo,07-08-2011 18:29:07,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,bovidae,bovinae,bovini,syncerus,syncerus caffer,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/SER/SER_S13/P03/P03_R3/SER_S13_P03_R3_IMAG0117.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/SER/SER_S13/P03/P03_R3/SER_S13_P03_R3_IMAG0117.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/SER/SER_S13/P03/P03_R3/SER_S13_P03_R3_IMAG0117.JPG,Snapshot Safari 2024 Expansion : SER/SER_S13/P03/P03_R3/SER_S13_P03_R3_IMAG0117.JPG,Snapshot Safari 2024 Expansion : SER_S13#P03#3#115,Snapshot Safari 2024 Expansion : SER_S13_P03,0,buffalo,syncerus caffer,african buffalo,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,bovidae,bovinae,bovini,syncerus,syncerus caffer,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/ENO/ENO_S2/D06/D06_R5/ENO_S2_D06_R5_IMAG0111.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/ENO/ENO_S2/D06/D06_R5/ENO_S2_D06_R5_IMAG0111.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/ENO/ENO_S2/D06/D06_R5/ENO_S2_D06_R5_IMAG0111.JPG,Snapshot Safari 2024 Expansion : ENO/ENO_S2/D06/D06_R5/ENO_S2_D06_R5_IMAG0111.JPG,Snapshot Safari 2024 Expansion : ENO_S2#D06#5#39,Snapshot Safari 2024 Expansion : ENO_S2_D06,2,buffalo,syncerus caffer,african buffalo,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,bovidae,bovinae,bovini,syncerus,syncerus caffer,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/KRU/KRU_S2/46/46_R4/KRU_S2_46_R4_IMAG0038.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/KRU/KRU_S2/46/46_R4/KRU_S2_46_R4_IMAG0038.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/KRU/KRU_S2/46/46_R4/KRU_S2_46_R4_IMAG0038.JPG,Snapshot Safari 2024 Expansion : KRU/KRU_S2/46/46_R4/KRU_S2_46_R4_IMAG0038.JPG,Snapshot Safari 2024 Expansion : KRU_S2#46#4#24,Snapshot Safari 2024 Expansion : KRU_S2_46,0,buffalo,syncerus caffer,african buffalo,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,bovidae,bovinae,bovini,syncerus,syncerus caffer,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S3/MAD03/MAD03_R09/MAD_S3_MAD03_R09_IMAG3140.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S3/MAD03/MAD03_R09/MAD_S3_MAD03_R09_IMAG3140.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S3/MAD03/MAD03_R09/MAD_S3_MAD03_R09_IMAG3140.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S3/MAD03/MAD03_R09/MAD_S3_MAD03_R09_IMAG3140.JPG,Snapshot Safari 2024 Expansion : MAD_S3#MAD03#09#1048,Snapshot Safari 2024 Expansion : MAD_S3_MAD03,0,buffalo,syncerus caffer,african buffalo,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,bovidae,bovinae,bovini,syncerus,syncerus caffer,,,test
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/SER/SER_S12/E06/E06_R2/SER_S12_E06_R2_IMAG0053.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/SER/SER_S12/E06/E06_R2/SER_S12_E06_R2_IMAG0053.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/SER/SER_S12/E06/E06_R2/SER_S12_E06_R2_IMAG0053.JPG,Snapshot Safari 2024 Expansion : SER/SER_S12/E06/E06_R2/SER_S12_E06_R2_IMAG0053.JPG,Snapshot Safari 2024 Expansion : SER_S12#E06#2#51,Snapshot Safari 2024 Expansion : SER_S12_E06,0,buffalo,syncerus caffer,african buffalo,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,bovidae,bovinae,bovini,syncerus,syncerus caffer,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD01/MAD01_R4/MAD_S1_MAD01_R4_IMAG1990.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD01/MAD01_R4/MAD_S1_MAD01_R4_IMAG1990.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD01/MAD01_R4/MAD_S1_MAD01_R4_IMAG1990.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S1/MAD01/MAD01_R4/MAD_S1_MAD01_R4_IMAG1990.JPG,Snapshot Safari 2024 Expansion : MAD_S1#MAD01#4#664,Snapshot Safari 2024 Expansion : MAD_S1_MAD01,0,buffalo,syncerus caffer,african buffalo,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,bovidae,bovinae,bovini,syncerus,syncerus caffer,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD03/MAD03_R4/MAD_S1_MAD03_R4_IMAG3664.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD03/MAD03_R4/MAD_S1_MAD03_R4_IMAG3664.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD03/MAD03_R4/MAD_S1_MAD03_R4_IMAG3664.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S1/MAD03/MAD03_R4/MAD_S1_MAD03_R4_IMAG3664.JPG,Snapshot Safari 2024 Expansion : MAD_S1#MAD03#4#1222,Snapshot Safari 2024 Expansion : MAD_S1_MAD03,2,buffalo,syncerus caffer,african buffalo,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,bovidae,bovinae,bovini,syncerus,syncerus caffer,,,test
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/KRU/KRU_S2/41/41_R4/KRU_S2_41_R4_IMAG0220.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/KRU/KRU_S2/41/41_R4/KRU_S2_41_R4_IMAG0220.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/KRU/KRU_S2/41/41_R4/KRU_S2_41_R4_IMAG0220.JPG,Snapshot Safari 2024 Expansion : KRU/KRU_S2/41/41_R4/KRU_S2_41_R4_IMAG0220.JPG,Snapshot Safari 2024 Expansion : KRU_S2#41#4#80,Snapshot Safari 2024 Expansion : KRU_S2_41,2,buffalo,syncerus caffer,african buffalo,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,bovidae,bovinae,bovini,syncerus,syncerus caffer,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S3/MAD01/MAD01_R09/MAD_S3_MAD01_R09_IMAG0952.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S3/MAD01/MAD01_R09/MAD_S3_MAD01_R09_IMAG0952.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S3/MAD01/MAD01_R09/MAD_S3_MAD01_R09_IMAG0952.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S3/MAD01/MAD01_R09/MAD_S3_MAD01_R09_IMAG0952.JPG,Snapshot Safari 2024 Expansion : MAD_S3#MAD01#09#318,Snapshot Safari 2024 Expansion : MAD_S3_MAD01,0,buffalo,syncerus caffer,african buffalo,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,bovidae,bovinae,bovini,syncerus,syncerus caffer,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/SER/SER_S13/Q08/Q08_R1/SER_S13_Q08_R1_IMAG0782.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/SER/SER_S13/Q08/Q08_R1/SER_S13_Q08_R1_IMAG0782.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/SER/SER_S13/Q08/Q08_R1/SER_S13_Q08_R1_IMAG0782.JPG,Snapshot Safari 2024 Expansion : SER/SER_S13/Q08/Q08_R1/SER_S13_Q08_R1_IMAG0782.JPG,Snapshot Safari 2024 Expansion : SER_S13#Q08#1#276,Snapshot Safari 2024 Expansion : SER_S13_Q08,1,buffalo,syncerus caffer,african buffalo,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,bovidae,bovinae,bovini,syncerus,syncerus caffer,,,train
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0376/0687.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0376/0687.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0376/0687.jpg,WCS Camera Traps : 5051f7e4-92d5-11e9-8543-000d3a74c7de,WCS Camera Traps : ken-014-d0163-44,WCS Camera Traps : 2764,3,syncerus caffer,syncerus caffer,african buffalo,10-06-2009 12:59:15,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,bovidae,bovinae,bovini,syncerus,syncerus caffer,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/APN/APN_S4/RM4/RM4_R7/APN_S4_RM4_R7_IMAG0034.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/APN/APN_S4/RM4/RM4_R7/APN_S4_RM4_R7_IMAG0034.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/APN/APN_S4/RM4/RM4_R7/APN_S4_RM4_R7_IMAG0034.JPG,Snapshot Safari 2024 Expansion : APN/APN_S4/RM4/RM4_R7/APN_S4_RM4_R7_IMAG0034.JPG,Snapshot Safari 2024 Expansion : APN_S4#RM4#7#18,Snapshot Safari 2024 Expansion : APN_S4_RM4,0,buffalo,syncerus caffer,african buffalo,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,bovidae,bovinae,bovini,syncerus,syncerus caffer,,,train
