dataset_name,url_gcp,url_aws,url_azure,image_id,sequence_id,location_id,frame_num,original_label,scientific_name,common_name,datetime,annotation_level,kingdom,phylum,subphylum,superclass,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,subspecies,variety,subset
Snapshot Camdeboo,https://storage.googleapis.com/public-datasets-lila/snapshot-safari/CDB/CDB_public/CDB_S1/C05/C05_R1/CDB_S1_C05_R1_IMAG0260.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari/CDB/CDB_public/CDB_S1/C05/C05_R1/CDB_S1_C05_R1_IMAG0260.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari/CDB/CDB_public/CDB_S1/C05/C05_R1/CDB_S1_C05_R1_IMAG0260.JPG,Snapshot Camdeboo : CDB_S1/C05/C05_R1/CDB_S1_C05_R1_IMAG0260,Snapshot Camdeboo : CDB_S1#C05#1#164,Snapshot Camdeboo : C05,1,jackalblackbacked,lupulella mesomelas,black-backed jackal,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,canidae,,,lupulella,lupulella mesomelas,,,test
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/CDB/CDB_S2/E05/E05_R3/CDB_S2_E05_R3_IMAG0020.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/CDB/CDB_S2/E05/E05_R3/CDB_S2_E05_R3_IMAG0020.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/CDB/CDB_S2/E05/E05_R3/CDB_S2_E05_R3_IMAG0020.JPG,Snapshot Safari 2024 Expansion : CDB/CDB_S2/E05/E05_R3/CDB_S2_E05_R3_IMAG0020.JPG,Snapshot Safari 2024 Expansion : CDB_S2#E05#3#12,Snapshot Safari 2024 Expansion : CDB_S2_E05,0,jackalblackbacked,lupulella mesomelas,black-backed jackal,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,canidae,,,lupulella,lupulella mesomelas,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/SER/SER_S12/H08/H08_R3/SER_S12_H08_R3_IMAG1026.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/SER/SER_S12/H08/H08_R3/SER_S12_H08_R3_IMAG1026.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/SER/SER_S12/H08/H08_R3/SER_S12_H08_R3_IMAG1026.JPG,Snapshot Safari 2024 Expansion : SER/SER_S12/H08/H08_R3/SER_S12_H08_R3_IMAG1026.JPG,Snapshot Safari 2024 Expansion : SER_S12#H08#3#1024,Snapshot Safari 2024 Expansion : SER_S12_H08,0,jackalblackbacked,lupulella mesomelas,black-backed jackal,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,canidae,,,lupulella,lupulella mesomelas,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/SER/SER_S13/B08/B08_R1/SER_S13_B08_R1_IMAG0262.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/SER/SER_S13/B08/B08_R1/SER_S13_B08_R1_IMAG0262.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/SER/SER_S13/B08/B08_R1/SER_S13_B08_R1_IMAG0262.JPG,Snapshot Safari 2024 Expansion : SER/SER_S13/B08/B08_R1/SER_S13_B08_R1_IMAG0262.JPG,Snapshot Safari 2024 Expansion : SER_S13#B08#1#261,Snapshot Safari 2024 Expansion : SER_S13_B08,0,jackalblackbacked,lupulella mesomelas,black-backed jackal,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,canidae,,,lupulella,lupulella mesomelas,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S2/MAD03/MAD03_R6/MAD_S2_MAD03_R6_IMAG2383.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S2/MAD03/MAD03_R6/MAD_S2_MAD03_R6_IMAG2383.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S2/MAD03/MAD03_R6/MAD_S2_MAD03_R6_IMAG2383.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S2/MAD03/MAD03_R6/MAD_S2_MAD03_R6_IMAG2383.JPG,Snapshot Safari 2024 Expansion : MAD_S2#MAD03#6#795,Snapshot Safari 2024 Expansion : MAD_S2_MAD03,0,jackalblackbacked,lupulella mesomelas,black-backed jackal,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,canidae,,,lupulella,lupulella mesomelas,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/KAR/KAR_S3/KARWA04/KARWA04_R7/KAR_S3_KARWA04_R7_IMAG4526.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/KAR/KAR_S3/KARWA04/KARWA04_R7/KAR_S3_KARWA04_R7_IMAG4526.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/KAR/KAR_S3/KARWA04/KARWA04_R7/KAR_S3_KARWA04_R7_IMAG4526.JPG,Snapshot Safari 2024 Expansion : KAR/KAR_S3/KARWA04/KARWA04_R7/KAR_S3_KARWA04_R7_IMAG4526.JPG,Snapshot Safari 2024 Expansion : KAR_S3#KARWA04#7#1509,Snapshot Safari 2024 Expansion : KAR_S3_KARWA04,1,jackalblackbacked,lupulella mesomelas,black-backed jackal,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,canidae,,,lupulella,lupulella mesomelas,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/TSW/TSW_S3/KB07/KB07_R7/TSW_S3_KB07_R7_IMAG0097.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/TSW/TSW_S3/KB07/KB07_R7/TSW_S3_KB07_R7_IMAG0097.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/TSW/TSW_S3/KB07/KB07_R7/TSW_S3_KB07_R7_IMAG0097.JPG,Snapshot Safari 2024 Expansion : TSW/TSW_S3/KB07/KB07_R7/TSW_S3_KB07_R7_IMAG0097.JPG,Snapshot Safari 2024 Expansion : TSW_S3#KB07#7#39,Snapshot Safari 2024 Expansion : TSW_S3_KB07,0,jackalblackbacked,lupulella mesomelas,black-backed jackal,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,canidae,,,lupulella,lupulella mesomelas,,,train
Snapshot Karoo,https://storage.googleapis.com/public-datasets-lila/snapshot-safari/KAR/KAR_public/KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0867.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari/KAR/KAR_public/KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0867.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari/KAR/KAR_public/KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0867.JPG,Snapshot Karoo : KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0867,Snapshot Karoo : KAR_S1#B02#1#326,Snapshot Karoo : B02,2,jackalblackbacked,lupulella mesomelas,black-backed jackal,01-25-2018 07:30:21,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,canidae,,,lupulella,lupulella mesomelas,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/KGA/KGA_S3/KGAA07/KGAA07_R4/KGA_S3_KGAA07_R4_IMAG0019.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/KGA/KGA_S3/KGAA07/KGAA07_R4/KGA_S3_KGAA07_R4_IMAG0019.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/KGA/KGA_S3/KGAA07/KGAA07_R4/KGA_S3_KGAA07_R4_IMAG0019.JPG,Snapshot Safari 2024 Expansion : KGA/KGA_S3/KGAA07/KGAA07_R4/KGA_S3_KGAA07_R4_IMAG0019.JPG,Snapshot Safari 2024 Expansion : KGA_S3#KGAA07#4#9,Snapshot Safari 2024 Expansion : KGA_S3_KGAA07,2,jackalblackbacked,lupulella mesomelas,black-backed jackal,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,canidae,,,lupulella,lupulella mesomelas,,,test
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/KAR/KAR_S2/K04/K04_R5/KAR_S2_K04_R5_IMAG6797.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/KAR/KAR_S2/K04/K04_R5/KAR_S2_K04_R5_IMAG6797.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/KAR/KAR_S2/K04/K04_R5/KAR_S2_K04_R5_IMAG6797.JPG,Snapshot Safari 2024 Expansion : KAR/KAR_S2/K04/K04_R5/KAR_S2_K04_R5_IMAG6797.JPG,Snapshot Safari 2024 Expansion : KAR_S2#K04#5#2267,Snapshot Safari 2024 Expansion : KAR_S2_K04,1,jackalblackbacked,lupulella mesomelas,black-backed jackal,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,canidae,,,lupulella,lupulella mesomelas,,,test
Desert Lion Conservation Camera Traps,https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/canis mesomelas/Camera Trap/North/Okongwe/29Nov11/PvL_seq_bcfeb7ea-4591-4f42-9b69-6f2e862b01d2/PICT0103.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/canis mesomelas/Camera Trap/North/Okongwe/29Nov11/PvL_seq_bcfeb7ea-4591-4f42-9b69-6f2e862b01d2/PICT0103.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/canis mesomelas/Camera Trap/North/Okongwe/29Nov11/PvL_seq_bcfeb7ea-4591-4f42-9b69-6f2e862b01d2/PICT0103.JPG,Desert Lion Conservation Camera Traps : canis mesomelas/Camera Trap/North/Okongwe/29Nov11/PvL_seq_bcfeb7ea-4591-4f42-9b69-6f2e862b01d2/PICT0103.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,canis mesomelas,lupulella mesomelas,black-backed jackal,,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,canidae,,,lupulella,lupulella mesomelas,,,train
Desert Lion Conservation Camera Traps,https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/canis mesomelas/Camera Trap/North/Ganias/2013/03/PvL_seq_52fb9bdf-1626-4cf5-8e92-4228b18a4148/PICT1307.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/canis mesomelas/Camera Trap/North/Ganias/2013/03/PvL_seq_52fb9bdf-1626-4cf5-8e92-4228b18a4148/PICT1307.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/canis mesomelas/Camera Trap/North/Ganias/2013/03/PvL_seq_52fb9bdf-1626-4cf5-8e92-4228b18a4148/PICT1307.JPG,Desert Lion Conservation Camera Traps : canis mesomelas/Camera Trap/North/Ganias/2013/03/PvL_seq_52fb9bdf-1626-4cf5-8e92-4228b18a4148/PICT1307.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,canis mesomelas,lupulella mesomelas,black-backed jackal,,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,canidae,,,lupulella,lupulella mesomelas,,,train
Snapshot Camdeboo,https://storage.googleapis.com/public-datasets-lila/snapshot-safari/CDB/CDB_public/CDB_S1/F03/F03_R1/CDB_S1_F03_R1_IMAG0172.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari/CDB/CDB_public/CDB_S1/F03/F03_R1/CDB_S1_F03_R1_IMAG0172.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari/CDB/CDB_public/CDB_S1/F03/F03_R1/CDB_S1_F03_R1_IMAG0172.JPG,Snapshot Camdeboo : CDB_S1/F03/F03_R1/CDB_S1_F03_R1_IMAG0172,Snapshot Camdeboo : CDB_S1#F03#1#94,Snapshot Camdeboo : F03,1,jackalblackbacked,lupulella mesomelas,black-backed jackal,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,canidae,,,lupulella,lupulella mesomelas,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/KAR/KAR_S2/K04/K04_R5/KAR_S2_K04_R5_IMAG5729.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/KAR/KAR_S2/K04/K04_R5/KAR_S2_K04_R5_IMAG5729.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/KAR/KAR_S2/K04/K04_R5/KAR_S2_K04_R5_IMAG5729.JPG,Snapshot Safari 2024 Expansion : KAR/KAR_S2/K04/K04_R5/KAR_S2_K04_R5_IMAG5729.JPG,Snapshot Safari 2024 Expansion : KAR_S2#K04#5#1911,Snapshot Safari 2024 Expansion : KAR_S2_K04,1,jackalblackbacked,lupulella mesomelas,black-backed jackal,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,canidae,,,lupulella,lupulella mesomelas,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MTZ/MTZ_S1/C06/C06_R1/MTZ_S1_C06_R1_IMAG1339.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/MTZ/MTZ_S1/C06/C06_R1/MTZ_S1_C06_R1_IMAG1339.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/MTZ/MTZ_S1/C06/C06_R1/MTZ_S1_C06_R1_IMAG1339.JPG,Snapshot Safari 2024 Expansion : MTZ/MTZ_S1/C06/C06_R1/MTZ_S1_C06_R1_IMAG1339.JPG,Snapshot Safari 2024 Expansion : MTZ_S1#C06#1#1320,Snapshot Safari 2024 Expansion : MTZ_S1_C06,0,jackalblackbacked,lupulella mesomelas,black-backed jackal,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,canidae,,,lupulella,lupulella mesomelas,,,train
Snapshot Serengeti,https://storage.googleapis.com/public-datasets-lila/snapshotserengeti-unzipped/S10/M06/M06_R2/S10_M06_R2_IMAG1194.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshotserengeti-unzipped/S10/M06/M06_R2/S10_M06_R2_IMAG1194.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshotserengeti-unzipped/S10/M06/M06_R2/S10_M06_R2_IMAG1194.JPG,Snapshot Serengeti : S10/M06/M06_R2/S10_M06_R2_IMAG1194,Snapshot Serengeti : SER_S10#M06#2#434,Snapshot Serengeti : M06,3,jackal,lupulella mesomelas,black-backed jackal,05-18-2015 18:27:59,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,canidae,,,lupulella,lupulella mesomelas,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/CDB/CDB_S3/B04/B04_R5/CDB_S3_B04_R5_IMAG0028.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/CDB/CDB_S3/B04/B04_R5/CDB_S3_B04_R5_IMAG0028.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/CDB/CDB_S3/B04/B04_R5/CDB_S3_B04_R5_IMAG0028.JPG,Snapshot Safari 2024 Expansion : CDB/CDB_S3/B04/B04_R5/CDB_S3_B04_R5_IMAG0028.JPG,Snapshot Safari 2024 Expansion : CDB_S3#B04#5#12,Snapshot Safari 2024 Expansion : CDB_S3_B04,0,jackalblackbacked,lupulella mesomelas,black-backed jackal,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,canidae,,,lupulella,lupulella mesomelas,,,train
Snapshot Serengeti,https://storage.googleapis.com/public-datasets-lila/snapshotserengeti-unzipped/S1/H06/H06_R4/S1_H06_R4_PICT0837.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshotserengeti-unzipped/S1/H06/H06_R4/S1_H06_R4_PICT0837.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshotserengeti-unzipped/S1/H06/H06_R4/S1_H06_R4_PICT0837.JPG,Snapshot Serengeti : S1/H06/H06_R4/S1_H06_R4_PICT0837,Snapshot Serengeti : SER_S1#H06#4#280,Snapshot Serengeti : H06,2,jackal,lupulella mesomelas,black-backed jackal,09-09-2010 08:17:30,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,canidae,,,lupulella,lupulella mesomelas,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MTZ/MTZ_S3/C08/C08_R7/MTZ_S3_C08_R7_IMAG0409.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/MTZ/MTZ_S3/C08/C08_R7/MTZ_S3_C08_R7_IMAG0409.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/MTZ/MTZ_S3/C08/C08_R7/MTZ_S3_C08_R7_IMAG0409.JPG,Snapshot Safari 2024 Expansion : MTZ/MTZ_S3/C08/C08_R7/MTZ_S3_C08_R7_IMAG0409.JPG,Snapshot Safari 2024 Expansion : MTZ_S3#C08#7#137,Snapshot Safari 2024 Expansion : MTZ_S3_C08,0,jackalblackbacked,lupulella mesomelas,black-backed jackal,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,canidae,,,lupulella,lupulella mesomelas,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/SER/SER_S13/P09/P09_R3/SER_S13_P09_R3_IMAG2014.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/SER/SER_S13/P09/P09_R3/SER_S13_P09_R3_IMAG2014.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/SER/SER_S13/P09/P09_R3/SER_S13_P09_R3_IMAG2014.JPG,Snapshot Safari 2024 Expansion : SER/SER_S13/P09/P09_R3/SER_S13_P09_R3_IMAG2014.JPG,Snapshot Safari 2024 Expansion : SER_S13#P09#3#2014,Snapshot Safari 2024 Expansion : SER_S13_P09,0,jackalblackbacked,lupulella mesomelas,black-backed jackal,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,canidae,,,lupulella,lupulella mesomelas,,,test
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/Snapshot South Africa/MLP/MLP_S2/E05/E05_R5/MLP_S2_E05_R5_IMAG0540.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/Snapshot South Africa/MLP/MLP_S2/E05/E05_R5/MLP_S2_E05_R5_IMAG0540.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/Snapshot South Africa/MLP/MLP_S2/E05/E05_R5/MLP_S2_E05_R5_IMAG0540.JPG,Snapshot Safari 2024 Expansion : Snapshot South Africa/MLP/MLP_S2/E05/E05_R5/MLP_S2_E05_R5_IMAG0540.JPG,Snapshot Safari 2024 Expansion : MLP_S2#E05#5#180,Snapshot Safari 2024 Expansion : MLP_S2_E05,2,jackalblackbacked,lupulella mesomelas,black-backed jackal,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,canidae,,,lupulella,lupulella mesomelas,,,train
Desert Lion Conservation Camera Traps,https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/canis mesomelas/Camera Trap/Hoanib/X25cave/2014/08/PvL_seq_e2c7b6c2-3cdc-4bb4-b899-348801c10536/20140825-PICT0124.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/canis mesomelas/Camera Trap/Hoanib/X25cave/2014/08/PvL_seq_e2c7b6c2-3cdc-4bb4-b899-348801c10536/20140825-PICT0124.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/canis mesomelas/Camera Trap/Hoanib/X25cave/2014/08/PvL_seq_e2c7b6c2-3cdc-4bb4-b899-348801c10536/20140825-PICT0124.JPG,Desert Lion Conservation Camera Traps : canis mesomelas/Camera Trap/Hoanib/X25cave/2014/08/PvL_seq_e2c7b6c2-3cdc-4bb4-b899-348801c10536/20140825-PICT0124.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,canis mesomelas,lupulella mesomelas,black-backed jackal,,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,canidae,,,lupulella,lupulella mesomelas,,,train
Desert Lion Conservation Camera Traps,https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/canis mesomelas/Camera Trap/North/Ganias/2013/08/PvL_seq_53bf51e5-9a79-499e-9763-cb11d613edc8/PICT9353.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/canis mesomelas/Camera Trap/North/Ganias/2013/08/PvL_seq_53bf51e5-9a79-499e-9763-cb11d613edc8/PICT9353.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/canis mesomelas/Camera Trap/North/Ganias/2013/08/PvL_seq_53bf51e5-9a79-499e-9763-cb11d613edc8/PICT9353.JPG,Desert Lion Conservation Camera Traps : canis mesomelas/Camera Trap/North/Ganias/2013/08/PvL_seq_53bf51e5-9a79-499e-9763-cb11d613edc8/PICT9353.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,canis mesomelas,lupulella mesomelas,black-backed jackal,,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,canidae,,,lupulella,lupulella mesomelas,,,train
Snapshot Camdeboo,https://storage.googleapis.com/public-datasets-lila/snapshot-safari/CDB/CDB_public/CDB_S1/B07/B07_R2/CDB_S1_B07_R2_IMAG0213.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari/CDB/CDB_public/CDB_S1/B07/B07_R2/CDB_S1_B07_R2_IMAG0213.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari/CDB/CDB_public/CDB_S1/B07/B07_R2/CDB_S1_B07_R2_IMAG0213.JPG,Snapshot Camdeboo : CDB_S1/B07/B07_R2/CDB_S1_B07_R2_IMAG0213,Snapshot Camdeboo : CDB_S1#B07#2#103,Snapshot Camdeboo : B07,3,jackalblackbacked,lupulella mesomelas,black-backed jackal,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,canidae,,,lupulella,lupulella mesomelas,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/CDB/CDB_S3/D02/D02_R4/CDB_S3_D02_R4_IMAG0295.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/CDB/CDB_S3/D02/D02_R4/CDB_S3_D02_R4_IMAG0295.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/CDB/CDB_S3/D02/D02_R4/CDB_S3_D02_R4_IMAG0295.JPG,Snapshot Safari 2024 Expansion : CDB/CDB_S3/D02/D02_R4/CDB_S3_D02_R4_IMAG0295.JPG,Snapshot Safari 2024 Expansion : CDB_S3#D02#4#181,Snapshot Safari 2024 Expansion : CDB_S3_D02,0,jackalblackbacked,lupulella mesomelas,black-backed jackal,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,canidae,,,lupulella,lupulella mesomelas,,,train
Snapshot Serengeti,https://storage.googleapis.com/public-datasets-lila/snapshotserengeti-unzipped/S9/D13/D13_R3/S9_D13_R3_IMAG0190.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshotserengeti-unzipped/S9/D13/D13_R3/S9_D13_R3_IMAG0190.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshotserengeti-unzipped/S9/D13/D13_R3/S9_D13_R3_IMAG0190.JPG,Snapshot Serengeti : S9/D13/D13_R3/S9_D13_R3_IMAG0190,Snapshot Serengeti : SER_S9#D13#3#75,Snapshot Serengeti : D13,3,jackal,lupulella mesomelas,black-backed jackal,10-31-2014 16:38:17,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,canidae,,,lupulella,lupulella mesomelas,,,train
