dataset_name,url_gcp,url_aws,url_azure,image_id,sequence_id,location_id,frame_num,original_label,scientific_name,common_name,datetime,annotation_level,kingdom,phylum,subphylum,superclass,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,subspecies,variety,subset
Desert Lion Conservation Camera Traps,https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/North/Ganias/2014/05/PvL_seq_e94ad629-9769-41fb-9e6a-753a0cb6c001/20140515-PICT0023.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/North/Ganias/2014/05/PvL_seq_e94ad629-9769-41fb-9e6a-753a0cb6c001/20140515-PICT0023.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/North/Ganias/2014/05/PvL_seq_e94ad629-9769-41fb-9e6a-753a0cb6c001/20140515-PICT0023.JPG,Desert Lion Conservation Camera Traps : loxodanta africana/Camera Trap/North/Ganias/2014/05/PvL_seq_e94ad629-9769-41fb-9e6a-753a0cb6c001/20140515-PICT0023.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,loxodanta africana,loxodonta africana,african elephant,,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,afrotheria,proboscidea,,,,elephantidae,,,loxodonta,loxodonta africana,,,test
Desert Lion Conservation Camera Traps,https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/Hoanib/Hnb_N_Gorge/2013/02/PvL_seq_30bc464a-e134-4d67-ac04-b13c79e9e373/PICT0057.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/Hoanib/Hnb_N_Gorge/2013/02/PvL_seq_30bc464a-e134-4d67-ac04-b13c79e9e373/PICT0057.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/Hoanib/Hnb_N_Gorge/2013/02/PvL_seq_30bc464a-e134-4d67-ac04-b13c79e9e373/PICT0057.JPG,Desert Lion Conservation Camera Traps : loxodanta africana/Camera Trap/Hoanib/Hnb_N_Gorge/2013/02/PvL_seq_30bc464a-e134-4d67-ac04-b13c79e9e373/PICT0057.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,loxodanta africana,loxodonta africana,african elephant,,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,afrotheria,proboscidea,,,,elephantidae,,,loxodonta,loxodonta africana,,,train
Desert Lion Conservation Camera Traps,https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/2015/10/PvL_seq_e4366e04-c548-4abd-900b-c2435eb3ea74/20151016-PICT5473.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/2015/10/PvL_seq_e4366e04-c548-4abd-900b-c2435eb3ea74/20151016-PICT5473.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/2015/10/PvL_seq_e4366e04-c548-4abd-900b-c2435eb3ea74/20151016-PICT5473.JPG,Desert Lion Conservation Camera Traps : loxodanta africana/Camera Trap/2015/10/PvL_seq_e4366e04-c548-4abd-900b-c2435eb3ea74/20151016-PICT5473.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,loxodanta africana,loxodonta africana,african elephant,,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,afrotheria,proboscidea,,,,elephantidae,,,loxodonta,loxodonta africana,,,train
Desert Lion Conservation Camera Traps,https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap2/PvL_seq_721f4b59-d412-4a2d-9179-fde25473f3df/SUNP0047.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap2/PvL_seq_721f4b59-d412-4a2d-9179-fde25473f3df/SUNP0047.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap2/PvL_seq_721f4b59-d412-4a2d-9179-fde25473f3df/SUNP0047.JPG,Desert Lion Conservation Camera Traps : loxodanta africana/Camera Trap2/PvL_seq_721f4b59-d412-4a2d-9179-fde25473f3df/SUNP0047.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,loxodanta africana,loxodonta africana,african elephant,,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,afrotheria,proboscidea,,,,elephantidae,,,loxodonta,loxodonta africana,,,train
Desert Lion Conservation Camera Traps,https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/2014/11/PvL_seq_78c0f61d-43e9-4867-86be-4d63dfb7bf9d/20141104-PICT1600.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/2014/11/PvL_seq_78c0f61d-43e9-4867-86be-4d63dfb7bf9d/20141104-PICT1600.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/2014/11/PvL_seq_78c0f61d-43e9-4867-86be-4d63dfb7bf9d/20141104-PICT1600.JPG,Desert Lion Conservation Camera Traps : loxodanta africana/Camera Trap/2014/11/PvL_seq_78c0f61d-43e9-4867-86be-4d63dfb7bf9d/20141104-PICT1600.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,loxodanta africana,loxodonta africana,african elephant,,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,afrotheria,proboscidea,,,,elephantidae,,,loxodonta,loxodonta africana,,,train
Desert Lion Conservation Camera Traps,https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/Hoanib/X25cave/2014/04/PvL_seq_8489d232-0f1a-4802-9b80-33681f094639/20140413-PICT0176.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/Hoanib/X25cave/2014/04/PvL_seq_8489d232-0f1a-4802-9b80-33681f094639/20140413-PICT0176.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/Hoanib/X25cave/2014/04/PvL_seq_8489d232-0f1a-4802-9b80-33681f094639/20140413-PICT0176.JPG,Desert Lion Conservation Camera Traps : loxodanta africana/Camera Trap/Hoanib/X25cave/2014/04/PvL_seq_8489d232-0f1a-4802-9b80-33681f094639/20140413-PICT0176.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,loxodanta africana,loxodonta africana,african elephant,,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,afrotheria,proboscidea,,,,elephantidae,,,loxodonta,loxodonta africana,,,train
Desert Lion Conservation Camera Traps,https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/Hoanib/Hnb_N_Gorge/2012/06/PvL_seq_4c48713c-e7a7-4a2d-8c11-4392b04ef86f/PICT0331.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/Hoanib/Hnb_N_Gorge/2012/06/PvL_seq_4c48713c-e7a7-4a2d-8c11-4392b04ef86f/PICT0331.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/Hoanib/Hnb_N_Gorge/2012/06/PvL_seq_4c48713c-e7a7-4a2d-8c11-4392b04ef86f/PICT0331.JPG,Desert Lion Conservation Camera Traps : loxodanta africana/Camera Trap/Hoanib/Hnb_N_Gorge/2012/06/PvL_seq_4c48713c-e7a7-4a2d-8c11-4392b04ef86f/PICT0331.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,loxodanta africana,loxodonta africana,african elephant,,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,afrotheria,proboscidea,,,,elephantidae,,,loxodonta,loxodonta africana,,,train
Desert Lion Conservation Camera Traps,https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/Hoanib/X25cave/2014/04/PvL_seq_61eea2c8-1262-4150-ad02-34e9bf3e96ec/20140410-PICT0156.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/Hoanib/X25cave/2014/04/PvL_seq_61eea2c8-1262-4150-ad02-34e9bf3e96ec/20140410-PICT0156.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/Hoanib/X25cave/2014/04/PvL_seq_61eea2c8-1262-4150-ad02-34e9bf3e96ec/20140410-PICT0156.JPG,Desert Lion Conservation Camera Traps : loxodanta africana/Camera Trap/Hoanib/X25cave/2014/04/PvL_seq_61eea2c8-1262-4150-ad02-34e9bf3e96ec/20140410-PICT0156.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,loxodanta africana,loxodonta africana,african elephant,,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,afrotheria,proboscidea,,,,elephantidae,,,loxodonta,loxodonta africana,,,train
Desert Lion Conservation Camera Traps,https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/North/Ganias/2013/02/PvL_seq_935d4a66-36c8-4cb4-afc8-65a2c054acf2/PICT0596.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/North/Ganias/2013/02/PvL_seq_935d4a66-36c8-4cb4-afc8-65a2c054acf2/PICT0596.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/North/Ganias/2013/02/PvL_seq_935d4a66-36c8-4cb4-afc8-65a2c054acf2/PICT0596.JPG,Desert Lion Conservation Camera Traps : loxodanta africana/Camera Trap/North/Ganias/2013/02/PvL_seq_935d4a66-36c8-4cb4-afc8-65a2c054acf2/PICT0596.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,loxodanta africana,loxodonta africana,african elephant,,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,afrotheria,proboscidea,,,,elephantidae,,,loxodonta,loxodonta africana,,,train
Desert Lion Conservation Camera Traps,https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/Hoanib/Hnb_N_Gorge/2013/03/PvL_seq_aa1d39e2-e9fa-4ea0-a79e-633618ae2cf0/PICT0475.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/Hoanib/Hnb_N_Gorge/2013/03/PvL_seq_aa1d39e2-e9fa-4ea0-a79e-633618ae2cf0/PICT0475.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/Hoanib/Hnb_N_Gorge/2013/03/PvL_seq_aa1d39e2-e9fa-4ea0-a79e-633618ae2cf0/PICT0475.JPG,Desert Lion Conservation Camera Traps : loxodanta africana/Camera Trap/Hoanib/Hnb_N_Gorge/2013/03/PvL_seq_aa1d39e2-e9fa-4ea0-a79e-633618ae2cf0/PICT0475.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,loxodanta africana,loxodonta africana,african elephant,,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,afrotheria,proboscidea,,,,elephantidae,,,loxodonta,loxodonta africana,,,train
Desert Lion Conservation Camera Traps,https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/2015/10/PvL_seq_61c5818f-63a8-4304-99a1-1d8976ba1c8c/20151014-PICT5443.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/2015/10/PvL_seq_61c5818f-63a8-4304-99a1-1d8976ba1c8c/20151014-PICT5443.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/2015/10/PvL_seq_61c5818f-63a8-4304-99a1-1d8976ba1c8c/20151014-PICT5443.JPG,Desert Lion Conservation Camera Traps : loxodanta africana/Camera Trap/2015/10/PvL_seq_61c5818f-63a8-4304-99a1-1d8976ba1c8c/20151014-PICT5443.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,loxodanta africana,loxodonta africana,african elephant,,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,afrotheria,proboscidea,,,,elephantidae,,,loxodonta,loxodonta africana,,,test
Desert Lion Conservation Camera Traps,https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/Hoanib/Hnb_N_Gorge/3Apr12/PvL_seq_e67e3c42-d1c0-4f1a-b4d6-e41a599eb9ff/PICT0170.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/Hoanib/Hnb_N_Gorge/3Apr12/PvL_seq_e67e3c42-d1c0-4f1a-b4d6-e41a599eb9ff/PICT0170.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/Hoanib/Hnb_N_Gorge/3Apr12/PvL_seq_e67e3c42-d1c0-4f1a-b4d6-e41a599eb9ff/PICT0170.JPG,Desert Lion Conservation Camera Traps : loxodanta africana/Camera Trap/Hoanib/Hnb_N_Gorge/3Apr12/PvL_seq_e67e3c42-d1c0-4f1a-b4d6-e41a599eb9ff/PICT0170.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,loxodanta africana,loxodonta africana,african elephant,,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,afrotheria,proboscidea,,,,elephantidae,,,loxodonta,loxodonta africana,,,train
Desert Lion Conservation Camera Traps,https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/Hoanib/Hoanib3/14Mar12/PvL_seq_9ceab7fd-1a58-42fa-a262-496e9608c48f/PICT0022.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/Hoanib/Hoanib3/14Mar12/PvL_seq_9ceab7fd-1a58-42fa-a262-496e9608c48f/PICT0022.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/Hoanib/Hoanib3/14Mar12/PvL_seq_9ceab7fd-1a58-42fa-a262-496e9608c48f/PICT0022.JPG,Desert Lion Conservation Camera Traps : loxodanta africana/Camera Trap/Hoanib/Hoanib3/14Mar12/PvL_seq_9ceab7fd-1a58-42fa-a262-496e9608c48f/PICT0022.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,loxodanta africana,loxodonta africana,african elephant,,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,afrotheria,proboscidea,,,,elephantidae,,,loxodonta,loxodonta africana,,,train
Desert Lion Conservation Camera Traps,https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/North/Ganias/2013/02/PvL_seq_cdcfc568-35ab-477d-a563-c2a19c4bbb54/PICT0445.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/North/Ganias/2013/02/PvL_seq_cdcfc568-35ab-477d-a563-c2a19c4bbb54/PICT0445.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/North/Ganias/2013/02/PvL_seq_cdcfc568-35ab-477d-a563-c2a19c4bbb54/PICT0445.JPG,Desert Lion Conservation Camera Traps : loxodanta africana/Camera Trap/North/Ganias/2013/02/PvL_seq_cdcfc568-35ab-477d-a563-c2a19c4bbb54/PICT0445.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,loxodanta africana,loxodonta africana,african elephant,,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,afrotheria,proboscidea,,,,elephantidae,,,loxodonta,loxodonta africana,,,train
Desert Lion Conservation Camera Traps,https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/2015/10/PvL_seq_067863c2-6209-48b7-89fe-70a4e9a7390f/20151009-PICT5381.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/2015/10/PvL_seq_067863c2-6209-48b7-89fe-70a4e9a7390f/20151009-PICT5381.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/2015/10/PvL_seq_067863c2-6209-48b7-89fe-70a4e9a7390f/20151009-PICT5381.JPG,Desert Lion Conservation Camera Traps : loxodanta africana/Camera Trap/2015/10/PvL_seq_067863c2-6209-48b7-89fe-70a4e9a7390f/20151009-PICT5381.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,loxodanta africana,loxodonta africana,african elephant,,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,afrotheria,proboscidea,,,,elephantidae,,,loxodonta,loxodonta africana,,,test
Desert Lion Conservation Camera Traps,https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap2/PvL_seq_63dc4b5b-4ce9-42b3-8576-78ca35104729/PICT1315.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap2/PvL_seq_63dc4b5b-4ce9-42b3-8576-78ca35104729/PICT1315.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap2/PvL_seq_63dc4b5b-4ce9-42b3-8576-78ca35104729/PICT1315.JPG,Desert Lion Conservation Camera Traps : loxodanta africana/Camera Trap2/PvL_seq_63dc4b5b-4ce9-42b3-8576-78ca35104729/PICT1315.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,loxodanta africana,loxodonta africana,african elephant,,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,afrotheria,proboscidea,,,,elephantidae,,,loxodonta,loxodonta africana,,,train
Desert Lion Conservation Camera Traps,https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/Hoanib/Hnb_N_Gorge/2014/08/PvL_seq_3d278533-2c33-4a81-bd58-4b6ded7ba5b7/20140811-PICT0100.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/Hoanib/Hnb_N_Gorge/2014/08/PvL_seq_3d278533-2c33-4a81-bd58-4b6ded7ba5b7/20140811-PICT0100.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/Hoanib/Hnb_N_Gorge/2014/08/PvL_seq_3d278533-2c33-4a81-bd58-4b6ded7ba5b7/20140811-PICT0100.JPG,Desert Lion Conservation Camera Traps : loxodanta africana/Camera Trap/Hoanib/Hnb_N_Gorge/2014/08/PvL_seq_3d278533-2c33-4a81-bd58-4b6ded7ba5b7/20140811-PICT0100.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,loxodanta africana,loxodonta africana,african elephant,,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,afrotheria,proboscidea,,,,elephantidae,,,loxodonta,loxodonta africana,,,train
Desert Lion Conservation Camera Traps,https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/2014/11/PvL_seq_bb41e693-a9b9-49c7-87f8-370dbd2b695a/20141118-PICT1795.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/2014/11/PvL_seq_bb41e693-a9b9-49c7-87f8-370dbd2b695a/20141118-PICT1795.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/2014/11/PvL_seq_bb41e693-a9b9-49c7-87f8-370dbd2b695a/20141118-PICT1795.JPG,Desert Lion Conservation Camera Traps : loxodanta africana/Camera Trap/2014/11/PvL_seq_bb41e693-a9b9-49c7-87f8-370dbd2b695a/20141118-PICT1795.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,loxodanta africana,loxodonta africana,african elephant,,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,afrotheria,proboscidea,,,,elephantidae,,,loxodonta,loxodonta africana,,,test
Desert Lion Conservation Camera Traps,https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/Hoanib/Hoanib3/18Feb12/PvL_seq_d400d387-700e-4f78-ac9a-455874028176/PICT0532.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/Hoanib/Hoanib3/18Feb12/PvL_seq_d400d387-700e-4f78-ac9a-455874028176/PICT0532.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/Hoanib/Hoanib3/18Feb12/PvL_seq_d400d387-700e-4f78-ac9a-455874028176/PICT0532.JPG,Desert Lion Conservation Camera Traps : loxodanta africana/Camera Trap/Hoanib/Hoanib3/18Feb12/PvL_seq_d400d387-700e-4f78-ac9a-455874028176/PICT0532.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,loxodanta africana,loxodonta africana,african elephant,,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,afrotheria,proboscidea,,,,elephantidae,,,loxodonta,loxodonta africana,,,test
Desert Lion Conservation Camera Traps,https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/2015/10/PvL_seq_3ce82df5-48ec-4f24-a9d6-367e926bffa0/20151003-PICT5305.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/2015/10/PvL_seq_3ce82df5-48ec-4f24-a9d6-367e926bffa0/20151003-PICT5305.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/2015/10/PvL_seq_3ce82df5-48ec-4f24-a9d6-367e926bffa0/20151003-PICT5305.JPG,Desert Lion Conservation Camera Traps : loxodanta africana/Camera Trap/2015/10/PvL_seq_3ce82df5-48ec-4f24-a9d6-367e926bffa0/20151003-PICT5305.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,loxodanta africana,loxodonta africana,african elephant,,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,afrotheria,proboscidea,,,,elephantidae,,,loxodonta,loxodonta africana,,,test
Desert Lion Conservation Camera Traps,https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/Hoanib/Hnb_N_Gorge/2013/12/PvL_seq_f99c82f5-fb9e-465b-a450-f1201d9254e1/PICT0085.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/Hoanib/Hnb_N_Gorge/2013/12/PvL_seq_f99c82f5-fb9e-465b-a450-f1201d9254e1/PICT0085.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/Hoanib/Hnb_N_Gorge/2013/12/PvL_seq_f99c82f5-fb9e-465b-a450-f1201d9254e1/PICT0085.JPG,Desert Lion Conservation Camera Traps : loxodanta africana/Camera Trap/Hoanib/Hnb_N_Gorge/2013/12/PvL_seq_f99c82f5-fb9e-465b-a450-f1201d9254e1/PICT0085.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,loxodanta africana,loxodonta africana,african elephant,,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,afrotheria,proboscidea,,,,elephantidae,,,loxodonta,loxodonta africana,,,train
Desert Lion Conservation Camera Traps,https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/Hoanib/Hnb_Fldpln/31011/PvL_seq_a1eeecd9-9ae9-4384-b1b7-9e2aa043d50f/PICT0129.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/Hoanib/Hnb_Fldpln/31011/PvL_seq_a1eeecd9-9ae9-4384-b1b7-9e2aa043d50f/PICT0129.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/loxodanta africana/Camera Trap/Hoanib/Hnb_Fldpln/31011/PvL_seq_a1eeecd9-9ae9-4384-b1b7-9e2aa043d50f/PICT0129.JPG,Desert Lion Conservation Camera Traps : loxodanta africana/Camera Trap/Hoanib/Hnb_Fldpln/31011/PvL_seq_a1eeecd9-9ae9-4384-b1b7-9e2aa043d50f/PICT0129.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,loxodanta africana,loxodonta africana,african elephant,,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,afrotheria,proboscidea,,,,elephantidae,,,loxodonta,loxodonta africana,,,train
