dataset_name,url_gcp,url_aws,url_azure,image_id,sequence_id,location_id,frame_num,original_label,scientific_name,common_name,datetime,annotation_level,kingdom,phylum,subphylum,superclass,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,subspecies,variety,subset
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD03/MAD03_R3/MAD_S1_MAD03_R3_IMAG2901.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD03/MAD03_R3/MAD_S1_MAD03_R3_IMAG2901.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD03/MAD03_R3/MAD_S1_MAD03_R3_IMAG2901.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S1/MAD03/MAD03_R3/MAD_S1_MAD03_R3_IMAG2901.JPG,Snapshot Safari 2024 Expansion : MAD_S1#MAD03#3#967,Snapshot Safari 2024 Expansion : MAD_S1_MAD03,2,rhinoceroswhite,ceratotherium simum,white rhinoceros,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,perissodactyla,,,,rhinocerotidae,,,ceratotherium,ceratotherium simum,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/PLN/PLN_S3a/D01/D01_R8/PLN_S3a_D01_R8_IMAG0217.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/PLN/PLN_S3a/D01/D01_R8/PLN_S3a_D01_R8_IMAG0217.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/PLN/PLN_S3a/D01/D01_R8/PLN_S3a_D01_R8_IMAG0217.JPG,Snapshot Safari 2024 Expansion : PLN/PLN_S3a/D01/D01_R8/PLN_S3a_D01_R8_IMAG0217.JPG,Snapshot Safari 2024 Expansion : PLN_S3a#D01#8#84,Snapshot Safari 2024 Expansion : PLN_S3A_D01,1,rhinoceroswhite,ceratotherium simum,white rhinoceros,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,perissodactyla,,,,rhinocerotidae,,,ceratotherium,ceratotherium simum,,,test
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S3/H08/H08_R09/MAD_S3_H08_R09_IMAG0222.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S3/H08/H08_R09/MAD_S3_H08_R09_IMAG0222.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S3/H08/H08_R09/MAD_S3_H08_R09_IMAG0222.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S3/H08/H08_R09/MAD_S3_H08_R09_IMAG0222.JPG,Snapshot Safari 2024 Expansion : MAD_S3#H08#09#74,Snapshot Safari 2024 Expansion : MAD_S3_H08,2,rhinoceroswhite,ceratotherium simum,white rhinoceros,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,perissodactyla,,,,rhinocerotidae,,,ceratotherium,ceratotherium simum,,,test
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/PLN/PLN_S3a/B03/B03_R8/PLN_S3a_B03_R8_IMAG0073.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/PLN/PLN_S3a/B03/B03_R8/PLN_S3a_B03_R8_IMAG0073.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/PLN/PLN_S3a/B03/B03_R8/PLN_S3a_B03_R8_IMAG0073.JPG,Snapshot Safari 2024 Expansion : PLN/PLN_S3a/B03/B03_R8/PLN_S3a_B03_R8_IMAG0073.JPG,Snapshot Safari 2024 Expansion : PLN_S3a#B03#8#25,Snapshot Safari 2024 Expansion : PLN_S3A_B03,0,rhinoceroswhite,ceratotherium simum,white rhinoceros,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,perissodactyla,,,,rhinocerotidae,,,ceratotherium,ceratotherium simum,,,test
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD05/MAD05_R3/MAD_S1_MAD05_R3_IMAG0698.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD05/MAD05_R3/MAD_S1_MAD05_R3_IMAG0698.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD05/MAD05_R3/MAD_S1_MAD05_R3_IMAG0698.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S1/MAD05/MAD05_R3/MAD_S1_MAD05_R3_IMAG0698.JPG,Snapshot Safari 2024 Expansion : MAD_S1#MAD05#3#233,Snapshot Safari 2024 Expansion : MAD_S1_MAD05,1,rhinoceroswhite,ceratotherium simum,white rhinoceros,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,perissodactyla,,,,rhinocerotidae,,,ceratotherium,ceratotherium simum,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD01/MAD01_R4/MAD_S1_MAD01_R4_IMAG0381.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD01/MAD01_R4/MAD_S1_MAD01_R4_IMAG0381.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD01/MAD01_R4/MAD_S1_MAD01_R4_IMAG0381.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S1/MAD01/MAD01_R4/MAD_S1_MAD01_R4_IMAG0381.JPG,Snapshot Safari 2024 Expansion : MAD_S1#MAD01#4#127,Snapshot Safari 2024 Expansion : MAD_S1_MAD01,2,rhinoceroswhite,ceratotherium simum,white rhinoceros,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,perissodactyla,,,,rhinocerotidae,,,ceratotherium,ceratotherium simum,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/PLN/PLN_S2/C02/C02_R4/PLN_S2_C02_R4_IMAG0448.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/PLN/PLN_S2/C02/C02_R4/PLN_S2_C02_R4_IMAG0448.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/PLN/PLN_S2/C02/C02_R4/PLN_S2_C02_R4_IMAG0448.JPG,Snapshot Safari 2024 Expansion : PLN/PLN_S2/C02/C02_R4/PLN_S2_C02_R4_IMAG0448.JPG,Snapshot Safari 2024 Expansion : PLN_S2#C02#4#210,Snapshot Safari 2024 Expansion : PLN_S2_C02,0,rhinoceroswhite,ceratotherium simum,white rhinoceros,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,perissodactyla,,,,rhinocerotidae,,,ceratotherium,ceratotherium simum,,,test
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S3/MAD01/MAD01_R09/MAD_S3_MAD01_R09_IMAG2786.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S3/MAD01/MAD01_R09/MAD_S3_MAD01_R09_IMAG2786.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S3/MAD01/MAD01_R09/MAD_S3_MAD01_R09_IMAG2786.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S3/MAD01/MAD01_R09/MAD_S3_MAD01_R09_IMAG2786.JPG,Snapshot Safari 2024 Expansion : MAD_S3#MAD01#09#929,Snapshot Safari 2024 Expansion : MAD_S3_MAD01,1,rhinoceroswhite,ceratotherium simum,white rhinoceros,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,perissodactyla,,,,rhinocerotidae,,,ceratotherium,ceratotherium simum,,,train
Snapshot Mountain Zebra,https://storage.googleapis.com/public-datasets-lila/snapshot-safari/MTZ/MTZ_public/MTZ_S1/E04/E04_R1/MTZ_S1_E04_R1_IMAG0785.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari/MTZ/MTZ_public/MTZ_S1/E04/E04_R1/MTZ_S1_E04_R1_IMAG0785.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari/MTZ/MTZ_public/MTZ_S1/E04/E04_R1/MTZ_S1_E04_R1_IMAG0785.JPG,Snapshot Mountain Zebra : MTZ_S1/E04/E04_R1/MTZ_S1_E04_R1_IMAG0785,Snapshot Mountain Zebra : MTZ_S1#E04#1#785,Snapshot Mountain Zebra : E04,1,rhinoceroswhite,ceratotherium simum,white rhinoceros,11-24-2017 06:00:45,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,perissodactyla,,,,rhinocerotidae,,,ceratotherium,ceratotherium simum,,,test
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S2/MAD03/MAD03_R7/MAD_S2_MAD03_R7_IMAG4563.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S2/MAD03/MAD03_R7/MAD_S2_MAD03_R7_IMAG4563.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S2/MAD03/MAD03_R7/MAD_S2_MAD03_R7_IMAG4563.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S2/MAD03/MAD03_R7/MAD_S2_MAD03_R7_IMAG4563.JPG,Snapshot Safari 2024 Expansion : MAD_S2#MAD03#7#1521,Snapshot Safari 2024 Expansion : MAD_S2_MAD03,2,rhinoceroswhite,ceratotherium simum,white rhinoceros,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,perissodactyla,,,,rhinocerotidae,,,ceratotherium,ceratotherium simum,,,test
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S1/H08/H08_R2/MAD_S1_H08_R2_IMAG1386.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S1/H08/H08_R2/MAD_S1_H08_R2_IMAG1386.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S1/H08/H08_R2/MAD_S1_H08_R2_IMAG1386.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S1/H08/H08_R2/MAD_S1_H08_R2_IMAG1386.JPG,Snapshot Safari 2024 Expansion : MAD_S1#H08#2#510,Snapshot Safari 2024 Expansion : MAD_S1_H08,2,rhinoceroswhite,ceratotherium simum,white rhinoceros,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,perissodactyla,,,,rhinocerotidae,,,ceratotherium,ceratotherium simum,,,test
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD05/MAD05_R3/MAD_S1_MAD05_R3_IMAG0426.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD05/MAD05_R3/MAD_S1_MAD05_R3_IMAG0426.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD05/MAD05_R3/MAD_S1_MAD05_R3_IMAG0426.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S1/MAD05/MAD05_R3/MAD_S1_MAD05_R3_IMAG0426.JPG,Snapshot Safari 2024 Expansion : MAD_S1#MAD05#3#142,Snapshot Safari 2024 Expansion : MAD_S1_MAD05,2,rhinoceroswhite,ceratotherium simum,white rhinoceros,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,perissodactyla,,,,rhinocerotidae,,,ceratotherium,ceratotherium simum,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/PLN/PLN_S2/B01/B01_R4/PLN_S2_B01_R4_IMAG0010.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/PLN/PLN_S2/B01/B01_R4/PLN_S2_B01_R4_IMAG0010.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/PLN/PLN_S2/B01/B01_R4/PLN_S2_B01_R4_IMAG0010.JPG,Snapshot Safari 2024 Expansion : PLN/PLN_S2/B01/B01_R4/PLN_S2_B01_R4_IMAG0010.JPG,Snapshot Safari 2024 Expansion : PLN_S2#B01#4#4,Snapshot Safari 2024 Expansion : PLN_S2_B01,0,rhinoceroswhite,ceratotherium simum,white rhinoceros,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,perissodactyla,,,,rhinocerotidae,,,ceratotherium,ceratotherium simum,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD01/MAD01_R4/MAD_S1_MAD01_R4_IMAG0373.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD01/MAD01_R4/MAD_S1_MAD01_R4_IMAG0373.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD01/MAD01_R4/MAD_S1_MAD01_R4_IMAG0373.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S1/MAD01/MAD01_R4/MAD_S1_MAD01_R4_IMAG0373.JPG,Snapshot Safari 2024 Expansion : MAD_S1#MAD01#4#125,Snapshot Safari 2024 Expansion : MAD_S1_MAD01,0,rhinoceroswhite,ceratotherium simum,white rhinoceros,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,perissodactyla,,,,rhinocerotidae,,,ceratotherium,ceratotherium simum,,,test
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/PLN/PLN_S3a/B04/B04_R7/PLN_S3a_B04_R7_IMAG0015.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/PLN/PLN_S3a/B04/B04_R7/PLN_S3a_B04_R7_IMAG0015.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/PLN/PLN_S3a/B04/B04_R7/PLN_S3a_B04_R7_IMAG0015.JPG,Snapshot Safari 2024 Expansion : PLN/PLN_S3a/B04/B04_R7/PLN_S3a_B04_R7_IMAG0015.JPG,Snapshot Safari 2024 Expansion : PLN_S3a#B04#7#5,Snapshot Safari 2024 Expansion : PLN_S3A_B04,2,rhinoceroswhite,ceratotherium simum,white rhinoceros,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,perissodactyla,,,,rhinocerotidae,,,ceratotherium,ceratotherium simum,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/PLN/PLN_S2/B01/B01_R5/PLN_S2_B01_R5_IMAG0036.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/PLN/PLN_S2/B01/B01_R5/PLN_S2_B01_R5_IMAG0036.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/PLN/PLN_S2/B01/B01_R5/PLN_S2_B01_R5_IMAG0036.JPG,Snapshot Safari 2024 Expansion : PLN/PLN_S2/B01/B01_R5/PLN_S2_B01_R5_IMAG0036.JPG,Snapshot Safari 2024 Expansion : PLN_S2#B01#5#34,Snapshot Safari 2024 Expansion : PLN_S2_B01,0,rhinoceroswhite,ceratotherium simum,white rhinoceros,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,perissodactyla,,,,rhinocerotidae,,,ceratotherium,ceratotherium simum,,,train
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0319/0662.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0319/0662.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0319/0662.jpg,WCS Camera Traps : 3bb55dc8-92d5-11e9-82b7-000d3a74c7de,WCS Camera Traps : ken-015-d0053-14,WCS Camera Traps : 1656,3,ceratotherium simum,ceratotherium simum,white rhinoceros,01-30-2010 16:35:28,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,perissodactyla,,,,rhinocerotidae,,,ceratotherium,ceratotherium simum,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S2/MAD03/MAD03_R7/MAD_S2_MAD03_R7_IMAG4030.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S2/MAD03/MAD03_R7/MAD_S2_MAD03_R7_IMAG4030.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S2/MAD03/MAD03_R7/MAD_S2_MAD03_R7_IMAG4030.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S2/MAD03/MAD03_R7/MAD_S2_MAD03_R7_IMAG4030.JPG,Snapshot Safari 2024 Expansion : MAD_S2#MAD03#7#1344,Snapshot Safari 2024 Expansion : MAD_S2_MAD03,0,rhinoceroswhite,ceratotherium simum,white rhinoceros,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,perissodactyla,,,,rhinocerotidae,,,ceratotherium,ceratotherium simum,,,test
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/PLN/PLN_S2/C02/C02_R6/PLN_S2_C02_R6_IMAG0754.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/PLN/PLN_S2/C02/C02_R6/PLN_S2_C02_R6_IMAG0754.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/PLN/PLN_S2/C02/C02_R6/PLN_S2_C02_R6_IMAG0754.JPG,Snapshot Safari 2024 Expansion : PLN/PLN_S2/C02/C02_R6/PLN_S2_C02_R6_IMAG0754.JPG,Snapshot Safari 2024 Expansion : PLN_S2#C02#6#326,Snapshot Safari 2024 Expansion : PLN_S2_C02,0,rhinoceroswhite,ceratotherium simum,white rhinoceros,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,perissodactyla,,,,rhinocerotidae,,,ceratotherium,ceratotherium simum,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD01/MAD01_R4/MAD_S1_MAD01_R4_IMAG1211.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD01/MAD01_R4/MAD_S1_MAD01_R4_IMAG1211.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD01/MAD01_R4/MAD_S1_MAD01_R4_IMAG1211.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S1/MAD01/MAD01_R4/MAD_S1_MAD01_R4_IMAG1211.JPG,Snapshot Safari 2024 Expansion : MAD_S1#MAD01#4#404,Snapshot Safari 2024 Expansion : MAD_S1_MAD01,1,rhinoceroswhite,ceratotherium simum,white rhinoceros,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,perissodactyla,,,,rhinocerotidae,,,ceratotherium,ceratotherium simum,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD03/MAD03_R4/MAD_S1_MAD03_R4_IMAG4872.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD03/MAD03_R4/MAD_S1_MAD03_R4_IMAG4872.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD03/MAD03_R4/MAD_S1_MAD03_R4_IMAG4872.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S1/MAD03/MAD03_R4/MAD_S1_MAD03_R4_IMAG4872.JPG,Snapshot Safari 2024 Expansion : MAD_S1#MAD03#4#1625,Snapshot Safari 2024 Expansion : MAD_S1_MAD03,1,rhinoceroswhite,ceratotherium simum,white rhinoceros,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,perissodactyla,,,,rhinocerotidae,,,ceratotherium,ceratotherium simum,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/PLN/PLN_S1/D01/D01_R1/PLN_S1_D01_R1_IMAG1463.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/PLN/PLN_S1/D01/D01_R1/PLN_S1_D01_R1_IMAG1463.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/PLN/PLN_S1/D01/D01_R1/PLN_S1_D01_R1_IMAG1463.JPG,Snapshot Safari 2024 Expansion : PLN/PLN_S1/D01/D01_R1/PLN_S1_D01_R1_IMAG1463.JPG,Snapshot Safari 2024 Expansion : PLN_S1#D01#1#513,Snapshot Safari 2024 Expansion : PLN_S1_D01,0,rhinoceroswhite,ceratotherium simum,white rhinoceros,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,perissodactyla,,,,rhinocerotidae,,,ceratotherium,ceratotherium simum,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD01/MAD01_R3/MAD_S1_MAD01_R3_IMAG2261.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD01/MAD01_R3/MAD_S1_MAD01_R3_IMAG2261.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD01/MAD01_R3/MAD_S1_MAD01_R3_IMAG2261.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S1/MAD01/MAD01_R3/MAD_S1_MAD01_R3_IMAG2261.JPG,Snapshot Safari 2024 Expansion : MAD_S1#MAD01#3#754,Snapshot Safari 2024 Expansion : MAD_S1_MAD01,1,rhinoceroswhite,ceratotherium simum,white rhinoceros,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,perissodactyla,,,,rhinocerotidae,,,ceratotherium,ceratotherium simum,,,test
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/PLN/PLN_S1/E04/E04_R1/PLN_S1_E04_R1_IMAG0083.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/PLN/PLN_S1/E04/E04_R1/PLN_S1_E04_R1_IMAG0083.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/PLN/PLN_S1/E04/E04_R1/PLN_S1_E04_R1_IMAG0083.JPG,Snapshot Safari 2024 Expansion : PLN/PLN_S1/E04/E04_R1/PLN_S1_E04_R1_IMAG0083.JPG,Snapshot Safari 2024 Expansion : PLN_S1#E04#1#36,Snapshot Safari 2024 Expansion : PLN_S1_E04,0,rhinoceroswhite,ceratotherium simum,white rhinoceros,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,perissodactyla,,,,rhinocerotidae,,,ceratotherium,ceratotherium simum,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/PLN/PLN_S2/D01/D01_R3/PLN_S2_D01_R3_IMAG1051.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/PLN/PLN_S2/D01/D01_R3/PLN_S2_D01_R3_IMAG1051.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/PLN/PLN_S2/D01/D01_R3/PLN_S2_D01_R3_IMAG1051.JPG,Snapshot Safari 2024 Expansion : PLN/PLN_S2/D01/D01_R3/PLN_S2_D01_R3_IMAG1051.JPG,Snapshot Safari 2024 Expansion : PLN_S2#D01#3#370,Snapshot Safari 2024 Expansion : PLN_S2_D01,1,rhinoceroswhite,ceratotherium simum,white rhinoceros,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,perissodactyla,,,,rhinocerotidae,,,ceratotherium,ceratotherium simum,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S3/MAD04/MAD04_R10/MAD_S3_MAD04_R10_IMAG0627.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S3/MAD04/MAD04_R10/MAD_S3_MAD04_R10_IMAG0627.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S3/MAD04/MAD04_R10/MAD_S3_MAD04_R10_IMAG0627.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S3/MAD04/MAD04_R10/MAD_S3_MAD04_R10_IMAG0627.JPG,Snapshot Safari 2024 Expansion : MAD_S3#MAD04#10#209,Snapshot Safari 2024 Expansion : MAD_S3_MAD04,2,rhinoceroswhite,ceratotherium simum,white rhinoceros,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,perissodactyla,,,,rhinocerotidae,,,ceratotherium,ceratotherium simum,,,test
