dataset_name,url_gcp,url_aws,url_azure,image_id,sequence_id,location_id,frame_num,original_label,scientific_name,common_name,datetime,annotation_level,kingdom,phylum,subphylum,superclass,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,subspecies,variety,subset
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0476/1101.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0476/1101.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0476/1101.jpg,WCS Camera Traps : 7592389d-92d5-11e9-b43a-000d3a74c7de,WCS Camera Traps : lao-001-d0038-4,WCS Camera Traps : 3459,1,panthera pardus,panthera pardus,leopard,04-05-2003 13:19:00,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0477/0173.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0477/0173.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0477/0173.jpg,WCS Camera Traps : 75c44541-92d5-11e9-93bf-000d3a74c7de,WCS Camera Traps : lao-001-d0267-5,WCS Camera Traps : 3576,2,panthera pardus,panthera pardus,leopard,11-04-2004 18:10:00,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/Snapshot Cameo/DEB/DEB_S1/I3/I3_R59/DEB_S1_I3_R59_IMAG0232.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/Snapshot Cameo/DEB/DEB_S1/I3/I3_R59/DEB_S1_I3_R59_IMAG0232.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/Snapshot Cameo/DEB/DEB_S1/I3/I3_R59/DEB_S1_I3_R59_IMAG0232.JPG,Snapshot Safari 2024 Expansion : Snapshot Cameo/DEB/DEB_S1/I3/I3_R59/DEB_S1_I3_R59_IMAG0232.JPG,Snapshot Safari 2024 Expansion : DEB_S1#I3#59#225,Snapshot Safari 2024 Expansion : DEB_S1_I3,0,leopard,panthera pardus,leopard,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Desert Lion Conservation Camera Traps,https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/panthera pardus/Camera Trap2/PvL_seq_a0895c2a-477c-4b71-bcd7-a76545e3a451/Simson's Spring 620.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/panthera pardus/Camera Trap2/PvL_seq_a0895c2a-477c-4b71-bcd7-a76545e3a451/Simson's Spring 620.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/panthera pardus/Camera Trap2/PvL_seq_a0895c2a-477c-4b71-bcd7-a76545e3a451/Simson's Spring 620.jpg,Desert Lion Conservation Camera Traps : panthera pardus/Camera Trap2/PvL_seq_a0895c2a-477c-4b71-bcd7-a76545e3a451/Simson's Spring 620.jpg,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,panthera pardus,panthera pardus,leopard,,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0416/1931.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0416/1931.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0416/1931.jpg,WCS Camera Traps : 5f1848b7-92d5-11e9-85ed-000d3a74c7de,WCS Camera Traps : ken-017-d0067-34,WCS Camera Traps : 2965,3,panthera pardus,panthera pardus,leopard,02-16-2015 05:13:48,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Snapshot Serengeti,https://storage.googleapis.com/public-datasets-lila/snapshotserengeti-unzipped/SER_S11/O08/O08_R1/SER_S11_O08_R1_IMAG0739.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshotserengeti-unzipped/SER_S11/O08/O08_R1/SER_S11_O08_R1_IMAG0739.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshotserengeti-unzipped/SER_S11/O08/O08_R1/SER_S11_O08_R1_IMAG0739.JPG,Snapshot Serengeti : SER_S11/O08/O08_R1/SER_S11_O08_R1_IMAG0739,Snapshot Serengeti : SER_S11#O08#1#280,Snapshot Serengeti : O08,1,leopard,panthera pardus,leopard,10-12-2015 03:36:29,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Desert Lion Conservation Camera Traps,https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/panthera pardus/Camera Trap/South/Obab3/2015/05/PvL_seq_f3bb4d98-05ad-49b7-b3fd-86fe7fe837c4/20150508-PICT1108.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/panthera pardus/Camera Trap/South/Obab3/2015/05/PvL_seq_f3bb4d98-05ad-49b7-b3fd-86fe7fe837c4/20150508-PICT1108.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/panthera pardus/Camera Trap/South/Obab3/2015/05/PvL_seq_f3bb4d98-05ad-49b7-b3fd-86fe7fe837c4/20150508-PICT1108.JPG,Desert Lion Conservation Camera Traps : panthera pardus/Camera Trap/South/Obab3/2015/05/PvL_seq_f3bb4d98-05ad-49b7-b3fd-86fe7fe837c4/20150508-PICT1108.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,panthera pardus,panthera pardus,leopard,,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Desert Lion Conservation Camera Traps,https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/panthera pardus/Camera Trap2/PvL_seq_31770263-eb94-458c-a582-438a4a801ae7/Simson's Spring 615.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/panthera pardus/Camera Trap2/PvL_seq_31770263-eb94-458c-a582-438a4a801ae7/Simson's Spring 615.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/panthera pardus/Camera Trap2/PvL_seq_31770263-eb94-458c-a582-438a4a801ae7/Simson's Spring 615.jpg,Desert Lion Conservation Camera Traps : panthera pardus/Camera Trap2/PvL_seq_31770263-eb94-458c-a582-438a4a801ae7/Simson's Spring 615.jpg,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,panthera pardus,panthera pardus,leopard,,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Desert Lion Conservation Camera Traps,https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/panthera pardus/Camera Trap/Events/Leopard/2/PvL_seq_b78c4b3e-1d1f-413a-9d86-c20983a67d6e/PICT0193.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/panthera pardus/Camera Trap/Events/Leopard/2/PvL_seq_b78c4b3e-1d1f-413a-9d86-c20983a67d6e/PICT0193.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/panthera pardus/Camera Trap/Events/Leopard/2/PvL_seq_b78c4b3e-1d1f-413a-9d86-c20983a67d6e/PICT0193.JPG,Desert Lion Conservation Camera Traps : panthera pardus/Camera Trap/Events/Leopard/2/PvL_seq_b78c4b3e-1d1f-413a-9d86-c20983a67d6e/PICT0193.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,panthera pardus,panthera pardus,leopard,,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S2/E07/E07_R5/MAD_S2_E07_R5_IMAG0034.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S2/E07/E07_R5/MAD_S2_E07_R5_IMAG0034.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/MAD/MAD_S2/E07/E07_R5/MAD_S2_E07_R5_IMAG0034.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S2/E07/E07_R5/MAD_S2_E07_R5_IMAG0034.JPG,Snapshot Safari 2024 Expansion : MAD_S2#E07#5#12,Snapshot Safari 2024 Expansion : MAD_S2_E07,0,leopard,panthera pardus,leopard,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,test
Desert Lion Conservation Camera Traps,https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/panthera pardus/Camera Trap/Hoanib/X25cave/2013/12/PvL_seq_a3538545-b4bf-48f9-acfd-81c8aa409a8a/PICT0430.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/panthera pardus/Camera Trap/Hoanib/X25cave/2013/12/PvL_seq_a3538545-b4bf-48f9-acfd-81c8aa409a8a/PICT0430.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/panthera pardus/Camera Trap/Hoanib/X25cave/2013/12/PvL_seq_a3538545-b4bf-48f9-acfd-81c8aa409a8a/PICT0430.JPG,Desert Lion Conservation Camera Traps : panthera pardus/Camera Trap/Hoanib/X25cave/2013/12/PvL_seq_a3538545-b4bf-48f9-acfd-81c8aa409a8a/PICT0430.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,panthera pardus,panthera pardus,leopard,,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/APN/APN_S2/K041/K041_R3/APN_S2_K041_R3_IMAG0173.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/APN/APN_S2/K041/K041_R3/APN_S2_K041_R3_IMAG0173.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/APN/APN_S2/K041/K041_R3/APN_S2_K041_R3_IMAG0173.JPG,Snapshot Safari 2024 Expansion : APN/APN_S2/K041/K041_R3/APN_S2_K041_R3_IMAG0173.JPG,Snapshot Safari 2024 Expansion : APN_S2#K041#3#81,Snapshot Safari 2024 Expansion : APN_S2_K041,0,leopard,panthera pardus,leopard,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/APN/APN_S2/K041/K041_R4/APN_S2_K041_R4_IMAG0085.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/APN/APN_S2/K041/K041_R4/APN_S2_K041_R4_IMAG0085.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/APN/APN_S2/K041/K041_R4/APN_S2_K041_R4_IMAG0085.JPG,Snapshot Safari 2024 Expansion : APN/APN_S2/K041/K041_R4/APN_S2_K041_R4_IMAG0085.JPG,Snapshot Safari 2024 Expansion : APN_S2#K041#4#29,Snapshot Safari 2024 Expansion : APN_S2_K041,2,leopard,panthera pardus,leopard,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Snapshot Serengeti,https://storage.googleapis.com/public-datasets-lila/snapshotserengeti-unzipped/S5/J02/J02_R2/S5_J02_R2_IMAG0792.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshotserengeti-unzipped/S5/J02/J02_R2/S5_J02_R2_IMAG0792.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshotserengeti-unzipped/S5/J02/J02_R2/S5_J02_R2_IMAG0792.JPG,Snapshot Serengeti : S5/J02/J02_R2/S5_J02_R2_IMAG0792,Snapshot Serengeti : SER_S5#J02#2#300,Snapshot Serengeti : J02,1,leopard,panthera pardus,leopard,09-22-2012 19:59:09,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/Snapshot South Africa/DHP/DHP_S1/OF04/OF04_R2/DHP_S1_OF04_R2_IMAG0022.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/Snapshot South Africa/DHP/DHP_S1/OF04/OF04_R2/DHP_S1_OF04_R2_IMAG0022.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/Snapshot South Africa/DHP/DHP_S1/OF04/OF04_R2/DHP_S1_OF04_R2_IMAG0022.JPG,Snapshot Safari 2024 Expansion : Snapshot South Africa/DHP/DHP_S1/OF04/OF04_R2/DHP_S1_OF04_R2_IMAG0022.JPG,Snapshot Safari 2024 Expansion : DHP_S1#OF04#2#8,Snapshot Safari 2024 Expansion : DHP_S1_OF04,0,leopard,panthera pardus,leopard,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/PLN/PLN_S3a/D05/D05_R7/PLN_S3a_D05_R7_IMAG0061.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/PLN/PLN_S3a/D05/D05_R7/PLN_S3a_D05_R7_IMAG0061.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/PLN/PLN_S3a/D05/D05_R7/PLN_S3a_D05_R7_IMAG0061.JPG,Snapshot Safari 2024 Expansion : PLN/PLN_S3a/D05/D05_R7/PLN_S3a_D05_R7_IMAG0061.JPG,Snapshot Safari 2024 Expansion : PLN_S3a#D05#7#27,Snapshot Safari 2024 Expansion : PLN_S3A_D05,2,leopard,panthera pardus,leopard,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/Snapshot Cameo/EFA/EFA_S1/EFA08/EFA08_R19/EFA_S1_EFA08_R19_IMAG2024.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/Snapshot Cameo/EFA/EFA_S1/EFA08/EFA08_R19/EFA_S1_EFA08_R19_IMAG2024.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/Snapshot Cameo/EFA/EFA_S1/EFA08/EFA08_R19/EFA_S1_EFA08_R19_IMAG2024.JPG,Snapshot Safari 2024 Expansion : Snapshot Cameo/EFA/EFA_S1/EFA08/EFA08_R19/EFA_S1_EFA08_R19_IMAG2024.JPG,Snapshot Safari 2024 Expansion : EFA_S1#EFA08#19#363,Snapshot Safari 2024 Expansion : EFA_S1_EFA08,0,leopard,panthera pardus,leopard,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/RUA/RUA_S1/M22/M22_R1/RUA_S1_M22_R1_IMAG1495.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/RUA/RUA_S1/M22/M22_R1/RUA_S1_M22_R1_IMAG1495.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/RUA/RUA_S1/M22/M22_R1/RUA_S1_M22_R1_IMAG1495.JPG,Snapshot Safari 2024 Expansion : RUA/RUA_S1/M22/M22_R1/RUA_S1_M22_R1_IMAG1495.JPG,Snapshot Safari 2024 Expansion : RUA_S1#M22#1#1494,Snapshot Safari 2024 Expansion : RUA_S1_M22,0,leopard,panthera pardus,leopard,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/KRU/KRU_S2/16/16_R2/KRU_S2_16_R2_IMAG0078.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/KRU/KRU_S2/16/16_R2/KRU_S2_16_R2_IMAG0078.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/KRU/KRU_S2/16/16_R2/KRU_S2_16_R2_IMAG0078.JPG,Snapshot Safari 2024 Expansion : KRU/KRU_S2/16/16_R2/KRU_S2_16_R2_IMAG0078.JPG,Snapshot Safari 2024 Expansion : KRU_S2#16#2#31,Snapshot Safari 2024 Expansion : KRU_S2_16,0,leopard,panthera pardus,leopard,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/Snapshot Cameo/DEB/DEB_S1/I3/I3_R78/DEB_S1_I3_R78_IMAG0174.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/Snapshot Cameo/DEB/DEB_S1/I3/I3_R78/DEB_S1_I3_R78_IMAG0174.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/Snapshot Cameo/DEB/DEB_S1/I3/I3_R78/DEB_S1_I3_R78_IMAG0174.JPG,Snapshot Safari 2024 Expansion : Snapshot Cameo/DEB/DEB_S1/I3/I3_R78/DEB_S1_I3_R78_IMAG0174.JPG,Snapshot Safari 2024 Expansion : DEB_S1#I3#78#168,Snapshot Safari 2024 Expansion : DEB_S1_I3,0,leopard,panthera pardus,leopard,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,test
Snapshot Serengeti,https://storage.googleapis.com/public-datasets-lila/snapshotserengeti-unzipped/S2/F12/F12_R2/S2_F12_R2_IMAG0024.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshotserengeti-unzipped/S2/F12/F12_R2/S2_F12_R2_IMAG0024.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshotserengeti-unzipped/S2/F12/F12_R2/S2_F12_R2_IMAG0024.JPG,Snapshot Serengeti : S2/F12/F12_R2/S2_F12_R2_IMAG0024,Snapshot Serengeti : SER_S2#F12#2#12,Snapshot Serengeti : F12,3,leopard,panthera pardus,leopard,04-01-2011 10:09:39,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Snapshot Serengeti,https://storage.googleapis.com/public-datasets-lila/snapshotserengeti-unzipped/S4/M06/M06_R2/S4_M06_R2_IMAG0067.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshotserengeti-unzipped/S4/M06/M06_R2/S4_M06_R2_IMAG0067.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshotserengeti-unzipped/S4/M06/M06_R2/S4_M06_R2_IMAG0067.JPG,Snapshot Serengeti : S4/M06/M06_R2/S4_M06_R2_IMAG0067,Snapshot Serengeti : SER_S4#M06#2#25,Snapshot Serengeti : M06,1,leopard,panthera pardus,leopard,04-15-2012 05:27:37,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Desert Lion Conservation Camera Traps,https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/panthera pardus/Camera Trap/Events/Leopard/1/PvL_seq_5ccb3306-3c18-4691-857c-c67bd0a12b96/PICT0027.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/panthera pardus/Camera Trap/Events/Leopard/1/PvL_seq_5ccb3306-3c18-4691-857c-c67bd0a12b96/PICT0027.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/panthera pardus/Camera Trap/Events/Leopard/1/PvL_seq_5ccb3306-3c18-4691-857c-c67bd0a12b96/PICT0027.JPG,Desert Lion Conservation Camera Traps : panthera pardus/Camera Trap/Events/Leopard/1/PvL_seq_5ccb3306-3c18-4691-857c-c67bd0a12b96/PICT0027.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,panthera pardus,panthera pardus,leopard,,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/Snapshot Cameo/DEB/DEB_S1/F11/F11_R61/DEB_S1_F11_R61_IMAG0202.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/Snapshot Cameo/DEB/DEB_S1/F11/F11_R61/DEB_S1_F11_R61_IMAG0202.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/Snapshot Cameo/DEB/DEB_S1/F11/F11_R61/DEB_S1_F11_R61_IMAG0202.JPG,Snapshot Safari 2024 Expansion : Snapshot Cameo/DEB/DEB_S1/F11/F11_R61/DEB_S1_F11_R61_IMAG0202.JPG,Snapshot Safari 2024 Expansion : DEB_S1#F11#61#193,Snapshot Safari 2024 Expansion : DEB_S1_F11,0,leopard,panthera pardus,leopard,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,test
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/SER/SER_S12/F01/F01_R3/SER_S12_F01_R3_IMAG0133.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/SER/SER_S12/F01/F01_R3/SER_S12_F01_R3_IMAG0133.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/SER/SER_S12/F01/F01_R3/SER_S12_F01_R3_IMAG0133.JPG,Snapshot Safari 2024 Expansion : SER/SER_S12/F01/F01_R3/SER_S12_F01_R3_IMAG0133.JPG,Snapshot Safari 2024 Expansion : SER_S12#F01#3#131,Snapshot Safari 2024 Expansion : SER_S12_F01,0,leopard,panthera pardus,leopard,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/Snapshot Cameo/DEB/DEB_S1/F9/F9_R64/DEB_S1_F9_R64_IMAG0213.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/Snapshot Cameo/DEB/DEB_S1/F9/F9_R64/DEB_S1_F9_R64_IMAG0213.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/Snapshot Cameo/DEB/DEB_S1/F9/F9_R64/DEB_S1_F9_R64_IMAG0213.JPG,Snapshot Safari 2024 Expansion : Snapshot Cameo/DEB/DEB_S1/F9/F9_R64/DEB_S1_F9_R64_IMAG0213.JPG,Snapshot Safari 2024 Expansion : DEB_S1#F9#64#213,Snapshot Safari 2024 Expansion : DEB_S1_F9,0,leopard,panthera pardus,leopard,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,train
Snapshot Safari 2024 Expansion,https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/ENO/ENO_S3/D06/D06_R1/ENO_S3_D06_R1_IMAG0146.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshot-safari-2024-expansion/ENO/ENO_S3/D06/D06_R1/ENO_S3_D06_R1_IMAG0146.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshot-safari-2024-expansion/ENO/ENO_S3/D06/D06_R1/ENO_S3_D06_R1_IMAG0146.JPG,Snapshot Safari 2024 Expansion : ENO/ENO_S3/D06/D06_R1/ENO_S3_D06_R1_IMAG0146.JPG,Snapshot Safari 2024 Expansion : ENO_S3#D06#1#56,Snapshot Safari 2024 Expansion : ENO_S3_D06,0,leopard,panthera pardus,leopard,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera pardus,,,test
