dataset_name,url_gcp,url_aws,url_azure,image_id,sequence_id,location_id,frame_num,original_label,scientific_name,common_name,datetime,annotation_level,kingdom,phylum,subphylum,superclass,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,subspecies,variety
Caltech Camera Traps,https://storage.googleapis.com/public-datasets-lila/caltech-unzipped/cct_images/59be3e99-23d2-11e8-a6a3-ec086b02610b.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/caltech-unzipped/cct_images/59be3e99-23d2-11e8-a6a3-ec086b02610b.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/caltech-unzipped/cct_images/59be3e99-23d2-11e8-a6a3-ec086b02610b.jpg,Caltech Camera Traps : 59be3e99-23d2-11e8-a6a3-ec086b02610b,Caltech Camera Traps : 701880a8-5567-11e8-b278-dca9047ef277,Caltech Camera Traps : 59,1,bird,aves,bird,02-13-2014 11:48:42,image,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
SWG Camera Traps,https://storage.googleapis.com/public-datasets-lila/swg-camera-traps/public/lao/loc_0481/2020/05/image_00038.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/swg-camera-traps/public/lao/loc_0481/2020/05/image_00038.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/swg-camera-traps/public/lao/loc_0481/2020/05/image_00038.jpg,SWG Camera Traps : cbc5145d-8c29-11eb-a9dd-000d3a74c7de,SWG Camera Traps : 11a0894c-8c2a-11eb-a61d-000d3a74c7de,SWG Camera Traps : loc_0481,1,unidentified_bird,aves,bird,05-02-2020 08:09:53,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/020116165036018as151.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/020116165036018as151.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/020116165036018as151.JPG,Wellington Camera Traps : 020116165036018as151,Wellington Camera Traps : 23827,Wellington Camera Traps : 018a,0,bird,aves,bird,01-02-2016 16:50:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0154/1447.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0154/1447.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0154/1447.jpg,WCS Camera Traps : ff21b66f-92d4-11e9-8811-000d3a74c7de,WCS Camera Traps : bol-015-d0073-61,WCS Camera Traps : 857,2,unknown bird,aves,bird,10-25-2011 06:32:54,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
SWG Camera Traps,https://storage.googleapis.com/public-datasets-lila/swg-camera-traps/public/lao/loc_0480/2020/07/image_00008.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/swg-camera-traps/public/lao/loc_0480/2020/07/image_00008.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/swg-camera-traps/public/lao/loc_0480/2020/07/image_00008.jpg,SWG Camera Traps : cbc512d2-8c29-11eb-9cfb-000d3a74c7de,SWG Camera Traps : 3ec4f319-8c2a-11eb-86f6-000d3a74c7de,SWG Camera Traps : loc_0480,1,unidentified_bird,aves,bird,07-09-2020 00:48:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/030716130544007bs091.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/030716130544007bs091.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/030716130544007bs091.JPG,Wellington Camera Traps : 030716130544007bs091,Wellington Camera Traps : 11335,Wellington Camera Traps : 007b,0,bird,aves,bird,07-03-2016 13:05:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
SWG Camera Traps,https://storage.googleapis.com/public-datasets-lila/swg-camera-traps/public/lao/loc_0484/2020/06/image_00263.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/swg-camera-traps/public/lao/loc_0484/2020/06/image_00263.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/swg-camera-traps/public/lao/loc_0484/2020/06/image_00263.jpg,SWG Camera Traps : cbcc3891-8c29-11eb-8b06-000d3a74c7de,SWG Camera Traps : 1a42b0e4-8c2a-11eb-9d1d-000d3a74c7de,SWG Camera Traps : loc_0484,5,unidentified_bird,aves,bird,06-23-2020 08:35:56,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/130516082840050b5171.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/130516082840050b5171.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/130516082840050b5171.JPG,Wellington Camera Traps : 130516082840050b5171,Wellington Camera Traps : 29734,Wellington Camera Traps : 050b,0,bird,aves,bird,05-13-2016 08:28:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/08101506135401069481.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/08101506135401069481.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/08101506135401069481.JPG,Wellington Camera Traps : 08101506135401069481,Wellington Camera Traps : 64127,Wellington Camera Traps : 106,0,bird,aves,bird,10-08-2015 06:13:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/060116174344049c1022.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/060116174344049c1022.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/060116174344049c1022.JPG,Wellington Camera Traps : 060116174344049c1022,Wellington Camera Traps : 63483,Wellington Camera Traps : 049c,1,bird,aves,bird,01-06-2016 17:43:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/211215134312022c5351.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/211215134312022c5351.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/211215134312022c5351.JPG,Wellington Camera Traps : 211215134312022c5351,Wellington Camera Traps : 5042,Wellington Camera Traps : 022c,0,bird,aves,bird,12-21-2015 13:43:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Caltech Camera Traps,https://storage.googleapis.com/public-datasets-lila/caltech-unzipped/cct_images/59a17be7-23d2-11e8-a6a3-ec086b02610b.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/caltech-unzipped/cct_images/59a17be7-23d2-11e8-a6a3-ec086b02610b.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/caltech-unzipped/cct_images/59a17be7-23d2-11e8-a6a3-ec086b02610b.jpg,Caltech Camera Traps : 59a17be7-23d2-11e8-a6a3-ec086b02610b,Caltech Camera Traps : 70111b75-5567-11e8-909f-dca9047ef277,Caltech Camera Traps : 32,2,bird,aves,bird,01-25-2014 11:14:44,image,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Caltech Camera Traps,https://storage.googleapis.com/public-datasets-lila/caltech-unzipped/cct_images/59be4115-23d2-11e8-a6a3-ec086b02610b.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/caltech-unzipped/cct_images/59be4115-23d2-11e8-a6a3-ec086b02610b.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/caltech-unzipped/cct_images/59be4115-23d2-11e8-a6a3-ec086b02610b.jpg,Caltech Camera Traps : 59be4115-23d2-11e8-a6a3-ec086b02610b,Caltech Camera Traps : 701be07d-5567-11e8-a19f-dca9047ef277,Caltech Camera Traps : 12,2,bird,aves,bird,09-06-2014 15:52:22,image,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Snapshot Serengeti,https://storage.googleapis.com/public-datasets-lila/snapshotserengeti-unzipped/S9/R09/R09_R1/S9_R09_R1_IMAG2381.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshotserengeti-unzipped/S9/R09/R09_R1/S9_R09_R1_IMAG2381.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshotserengeti-unzipped/S9/R09/R09_R1/S9_R09_R1_IMAG2381.JPG,Snapshot Serengeti : S9/R09/R09_R1/S9_R09_R1_IMAG2381,Snapshot Serengeti : SER_S9#R09#1#937,Snapshot Serengeti : R09,1,otherbird,aves,bird,06-08-2014 17:59:12,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Caltech Camera Traps,https://storage.googleapis.com/public-datasets-lila/caltech-unzipped/cct_images/5983088c-23d2-11e8-a6a3-ec086b02610b.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/caltech-unzipped/cct_images/5983088c-23d2-11e8-a6a3-ec086b02610b.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/caltech-unzipped/cct_images/5983088c-23d2-11e8-a6a3-ec086b02610b.jpg,Caltech Camera Traps : 5983088c-23d2-11e8-a6a3-ec086b02610b,Caltech Camera Traps : 6f09bbe8-5567-11e8-be15-dca9047ef277,Caltech Camera Traps : 33,1,bird,aves,bird,02-05-2012 13:23:52,image,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Caltech Camera Traps,https://storage.googleapis.com/public-datasets-lila/caltech-unzipped/cct_images/585a6482-23d2-11e8-a6a3-ec086b02610b.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/caltech-unzipped/cct_images/585a6482-23d2-11e8-a6a3-ec086b02610b.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/caltech-unzipped/cct_images/585a6482-23d2-11e8-a6a3-ec086b02610b.jpg,Caltech Camera Traps : 585a6482-23d2-11e8-a6a3-ec086b02610b,Caltech Camera Traps : 6f1ed226-5567-11e8-83f6-dca9047ef277,Caltech Camera Traps : 100,2,bird,aves,bird,04-29-2011 13:20:04,image,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Caltech Camera Traps,https://storage.googleapis.com/public-datasets-lila/caltech-unzipped/cct_images/597b4a9b-23d2-11e8-a6a3-ec086b02610b.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/caltech-unzipped/cct_images/597b4a9b-23d2-11e8-a6a3-ec086b02610b.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/caltech-unzipped/cct_images/597b4a9b-23d2-11e8-a6a3-ec086b02610b.jpg,Caltech Camera Traps : 597b4a9b-23d2-11e8-a6a3-ec086b02610b,Caltech Camera Traps : 7013f635-5567-11e8-a4d8-dca9047ef277,Caltech Camera Traps : 61,3,bird,aves,bird,10-18-2014 10:35:41,image,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/060816102654002bs112.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/060816102654002bs112.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/060816102654002bs112.JPG,Wellington Camera Traps : 060816102654002bs112,Wellington Camera Traps : 55740,Wellington Camera Traps : 002b,1,bird,aves,bird,08-06-2016 10:26:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0049/1322.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0049/1322.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0049/1322.jpg,WCS Camera Traps : d921370a-92d4-11e9-8dc0-000d3a74c7de,WCS Camera Traps : bol-018-d0059-42,WCS Camera Traps : 671,2,unknown bird,aves,bird,09-10-2012 08:53:57,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/080416093206033as393.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/080416093206033as393.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/080416093206033as393.JPG,Wellington Camera Traps : 080416093206033as393,Wellington Camera Traps : 15977,Wellington Camera Traps : 033a,2,bird,aves,bird,04-08-2016 09:32:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0083/1822.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0083/1822.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0083/1822.jpg,WCS Camera Traps : e5936620-92d4-11e9-8b4c-000d3a74c7de,WCS Camera Traps : bol-019-d0008-15,WCS Camera Traps : 747,3,unknown bird,aves,bird,10-14-2012 06:28:55,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/2806151135280235S132.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/2806151135280235S132.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/2806151135280235S132.JPG,Wellington Camera Traps : 2806151135280235S132,Wellington Camera Traps : 67053,Wellington Camera Traps : 235,1,bird,aves,bird,06-28-2015 11:35:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Snapshot Serengeti,https://storage.googleapis.com/public-datasets-lila/snapshotserengeti-unzipped/S10/K07/K07_R1/S10_K07_R1_IMAG0436.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshotserengeti-unzipped/S10/K07/K07_R1/S10_K07_R1_IMAG0436.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshotserengeti-unzipped/S10/K07/K07_R1/S10_K07_R1_IMAG0436.JPG,Snapshot Serengeti : S10/K07/K07_R1/S10_K07_R1_IMAG0436,Snapshot Serengeti : SER_S10#K07#1#148,Snapshot Serengeti : K07,1,otherbird,aves,bird,02-02-2015 12:20:54,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
SWG Camera Traps,https://storage.googleapis.com/public-datasets-lila/swg-camera-traps/public/lao/loc_0482/2020/05/image_00058.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/swg-camera-traps/public/lao/loc_0482/2020/05/image_00058.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/swg-camera-traps/public/lao/loc_0482/2020/05/image_00058.jpg,SWG Camera Traps : cbc774de-8c29-11eb-8c36-000d3a74c7de,SWG Camera Traps : 06d61c50-8c2a-11eb-a6fb-000d3a74c7de,SWG Camera Traps : loc_0482,0,unidentified_bird,aves,bird,05-27-2020 05:39:02,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Caltech Camera Traps,https://storage.googleapis.com/public-datasets-lila/caltech-unzipped/cct_images/59973cf4-23d2-11e8-a6a3-ec086b02610b.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/caltech-unzipped/cct_images/59973cf4-23d2-11e8-a6a3-ec086b02610b.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/caltech-unzipped/cct_images/59973cf4-23d2-11e8-a6a3-ec086b02610b.jpg,Caltech Camera Traps : 59973cf4-23d2-11e8-a6a3-ec086b02610b,Caltech Camera Traps : 701737eb-5567-11e8-bf94-dca9047ef277,Caltech Camera Traps : 6,2,bird,aves,bird,03-16-2014 09:20:29,image,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Orinoquia Camera Traps,https://storage.googleapis.com/public-datasets-lila/orinoquia-camera-traps/public/N12/101EK113/05300696.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/orinoquia-camera-traps/public/N12/101EK113/05300696.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/orinoquia-camera-traps/public/N12/101EK113/05300696.JPG,Orinoquia Camera Traps : N12_101EK113_05300696.JPG,Orinoquia Camera Traps : 39cdf9f3-7160-11ec-8126-5cf3706028c2,Orinoquia Camera Traps : N12,2,unknown_bird,aves,bird,05-30-2020 09:45:51,image,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0094/1234.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0094/1234.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0094/1234.jpg,WCS Camera Traps : e97741f8-92d4-11e9-a01f-000d3a74c7de,WCS Camera Traps : bol-019-d0020-60,WCS Camera Traps : 745,2,unknown bird,aves,bird,10-24-2012 17:53:49,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/0706151132000745L092.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/0706151132000745L092.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/0706151132000745L092.JPG,Wellington Camera Traps : 0706151132000745L092,Wellington Camera Traps : 75801,Wellington Camera Traps : 745,1,bird,aves,bird,06-07-2015 11:32:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0069/0704.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0069/0704.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0069/0704.jpg,WCS Camera Traps : e04fd07c-92d4-11e9-b0ad-000d3a74c7de,WCS Camera Traps : bol-018-d0015-143,WCS Camera Traps : 697,8,unknown bird,aves,bird,09-30-2012 10:15:31,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0153/1560.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0153/1560.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0153/1560.jpg,WCS Camera Traps : fec8e80d-92d4-11e9-8bd8-000d3a74c7de,WCS Camera Traps : bol-015-d0071-39,WCS Camera Traps : 856,6,unknown bird,aves,bird,10-24-2011 05:35:21,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/181215155450014c5902.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/181215155450014c5902.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/181215155450014c5902.JPG,Wellington Camera Traps : 181215155450014c5902,Wellington Camera Traps : 13303,Wellington Camera Traps : 014c,1,bird,aves,bird,12-18-2015 15:54:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Snapshot Serengeti,https://storage.googleapis.com/public-datasets-lila/snapshotserengeti-unzipped/S5/U10/U10_R1/S5_U10_R1_IMAG1043.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshotserengeti-unzipped/S5/U10/U10_R1/S5_U10_R1_IMAG1043.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshotserengeti-unzipped/S5/U10/U10_R1/S5_U10_R1_IMAG1043.JPG,Snapshot Serengeti : S5/U10/U10_R1/S5_U10_R1_IMAG1043,Snapshot Serengeti : SER_S5#U10#1#440,Snapshot Serengeti : U10,3,otherbird,aves,bird,06-12-2012 13:23:29,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0102/1040.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0102/1040.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0102/1040.jpg,WCS Camera Traps : ec4b70af-92d4-11e9-9503-000d3a74c7de,WCS Camera Traps : bol-019-d0088-64,WCS Camera Traps : 764,4,unknown bird,aves,bird,11-04-2012 07:07:53,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/241215134356029a3302.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/241215134356029a3302.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/241215134356029a3302.JPG,Wellington Camera Traps : 241215134356029a3302,Wellington Camera Traps : 59856,Wellington Camera Traps : 029a,1,bird,aves,bird,12-24-2015 13:43:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Caltech Camera Traps,https://storage.googleapis.com/public-datasets-lila/caltech-unzipped/cct_images/59fae454-23d2-11e8-a6a3-ec086b02610b.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/caltech-unzipped/cct_images/59fae454-23d2-11e8-a6a3-ec086b02610b.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/caltech-unzipped/cct_images/59fae454-23d2-11e8-a6a3-ec086b02610b.jpg,Caltech Camera Traps : 59fae454-23d2-11e8-a6a3-ec086b02610b,Caltech Camera Traps : 701e9b8c-5567-11e8-9844-dca9047ef277,Caltech Camera Traps : 19,2,bird,aves,bird,11-06-2013 08:50:10,image,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
SWG Camera Traps,https://storage.googleapis.com/public-datasets-lila/swg-camera-traps/public/lao/loc_0271/2018/11/image_00057.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/swg-camera-traps/public/lao/loc_0271/2018/11/image_00057.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/swg-camera-traps/public/lao/loc_0271/2018/11/image_00057.jpg,SWG Camera Traps : d1cdfe85-8c29-11eb-9e5d-000d3a74c7de,SWG Camera Traps : e95947b6-8c29-11eb-b8ea-000d3a74c7de,SWG Camera Traps : loc_0271,0,unidentified_bird,aves,bird,11-12-2018 13:15:01,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
SWG Camera Traps,https://storage.googleapis.com/public-datasets-lila/swg-camera-traps/public/lao/loc_0405/2020/08/image_00027.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/swg-camera-traps/public/lao/loc_0405/2020/08/image_00027.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/swg-camera-traps/public/lao/loc_0405/2020/08/image_00027.jpg,SWG Camera Traps : cabc6375-8c29-11eb-8899-000d3a74c7de,SWG Camera Traps : dcffcf45-8c29-11eb-b377-000d3a74c7de,SWG Camera Traps : loc_0405,0,unidentified_bird,aves,bird,08-06-2020 17:23:12,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/120916140532007cs372.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/120916140532007cs372.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/120916140532007cs372.JPG,Wellington Camera Traps : 120916140532007cs372,Wellington Camera Traps : 11468,Wellington Camera Traps : 007c,1,bird,aves,bird,09-12-2016 14:05:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Caltech Camera Traps,https://storage.googleapis.com/public-datasets-lila/caltech-unzipped/cct_images/59ffbad3-23d2-11e8-a6a3-ec086b02610b.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/caltech-unzipped/cct_images/59ffbad3-23d2-11e8-a6a3-ec086b02610b.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/caltech-unzipped/cct_images/59ffbad3-23d2-11e8-a6a3-ec086b02610b.jpg,Caltech Camera Traps : 59ffbad3-23d2-11e8-a6a3-ec086b02610b,Caltech Camera Traps : 7017b59e-5567-11e8-bd80-dca9047ef277,Caltech Camera Traps : 20,2,bird,aves,bird,04-03-2014 15:19:18,image,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
SWG Camera Traps,https://storage.googleapis.com/public-datasets-lila/swg-camera-traps/public/lao/loc_0407/2020/03/image_00093.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/swg-camera-traps/public/lao/loc_0407/2020/03/image_00093.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/swg-camera-traps/public/lao/loc_0407/2020/03/image_00093.jpg,SWG Camera Traps : cabecc6e-8c29-11eb-9d5f-000d3a74c7de,SWG Camera Traps : 2165227b-8c2a-11eb-8df5-000d3a74c7de,SWG Camera Traps : loc_0407,0,unidentified_bird,aves,bird,03-17-2020 07:34:28,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/240516100850023c8283.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/240516100850023c8283.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/240516100850023c8283.JPG,Wellington Camera Traps : 240516100850023c8283,Wellington Camera Traps : 14850,Wellington Camera Traps : 023c,1,bird,aves,bird,05-24-2016 10:08:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
