dataset_name,url_gcp,url_aws,url_azure,image_id,sequence_id,location_id,frame_num,original_label,scientific_name,common_name,datetime,annotation_level,kingdom,phylum,subphylum,superclass,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,subspecies,variety
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/2206151555400106S471.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/2206151555400106S471.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/2206151555400106S471.JPG,Wellington Camera Traps : 2206151555400106S471,Wellington Camera Traps : 64529,Wellington Camera Traps : 106,0,bird,aves,bird,06-22-2015 15:55:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/130516082840050b5171.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/130516082840050b5171.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/130516082840050b5171.JPG,Wellington Camera Traps : 130516082840050b5171,Wellington Camera Traps : 29734,Wellington Camera Traps : 050b,0,bird,aves,bird,05-13-2016 08:28:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/181016063148040a1121.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/181016063148040a1121.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/181016063148040a1121.JPG,Wellington Camera Traps : 181016063148040a1121,Wellington Camera Traps : 61398,Wellington Camera Traps : 040a,0,bird,aves,bird,10-18-2016 06:31:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/211215134648007bs163.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/211215134648007bs163.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/211215134648007bs163.JPG,Wellington Camera Traps : 211215134648007bs163,Wellington Camera Traps : 19301,Wellington Camera Traps : 007b,2,bird,aves,bird,12-21-2015 13:46:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
SWG Camera Traps,https://storage.googleapis.com/public-datasets-lila/swg-camera-traps/public/lao/loc_0482/2020/07/image_00143.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/swg-camera-traps/public/lao/loc_0482/2020/07/image_00143.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/swg-camera-traps/public/lao/loc_0482/2020/07/image_00143.jpg,SWG Camera Traps : cbc774fe-8c29-11eb-8e42-000d3a74c7de,SWG Camera Traps : 06d61cc4-8c2a-11eb-bfab-000d3a74c7de,SWG Camera Traps : loc_0482,1,unidentified_bird,aves,bird,07-06-2020 14:16:35,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Caltech Camera Traps,https://storage.googleapis.com/public-datasets-lila/caltech-unzipped/cct_images/59b13045-23d2-11e8-a6a3-ec086b02610b.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/caltech-unzipped/cct_images/59b13045-23d2-11e8-a6a3-ec086b02610b.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/caltech-unzipped/cct_images/59b13045-23d2-11e8-a6a3-ec086b02610b.jpg,Caltech Camera Traps : 59b13045-23d2-11e8-a6a3-ec086b02610b,Caltech Camera Traps : 6f0b4c42-5567-11e8-9249-dca9047ef277,Caltech Camera Traps : 43,1,bird,aves,bird,09-03-2011 13:01:40,image,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0152/1651.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0152/1651.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0152/1651.jpg,WCS Camera Traps : fe71c74d-92d4-11e9-ad81-000d3a74c7de,WCS Camera Traps : bol-015-d0069-36,WCS Camera Traps : 855,7,unknown bird,aves,bird,10-27-2011 17:06:34,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Caltech Camera Traps,https://storage.googleapis.com/public-datasets-lila/caltech-unzipped/cct_images/5965a8b3-23d2-11e8-a6a3-ec086b02610b.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/caltech-unzipped/cct_images/5965a8b3-23d2-11e8-a6a3-ec086b02610b.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/caltech-unzipped/cct_images/5965a8b3-23d2-11e8-a6a3-ec086b02610b.jpg,Caltech Camera Traps : 5965a8b3-23d2-11e8-a6a3-ec086b02610b,Caltech Camera Traps : 701cc778-5567-11e8-ab26-dca9047ef277,Caltech Camera Traps : 3,3,bird,aves,bird,11-15-2014 11:04:19,image,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/1306150921300745L092.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/1306150921300745L092.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/1306150921300745L092.JPG,Wellington Camera Traps : 1306150921300745L092,Wellington Camera Traps : 75668,Wellington Camera Traps : 745,0,bird,aves,bird,06-13-2015 09:21:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/0805151312160267L032.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/0805151312160267L032.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/0805151312160267L032.JPG,Wellington Camera Traps : 0805151312160267L032,Wellington Camera Traps : 68360,Wellington Camera Traps : 267,1,bird,aves,bird,05-08-2015 13:12:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/100816080502045c7511.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/100816080502045c7511.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/100816080502045c7511.JPG,Wellington Camera Traps : 100816080502045c7511,Wellington Camera Traps : 53787,Wellington Camera Traps : 045c,0,bird,aves,bird,08-10-2016 08:05:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Caltech Camera Traps,https://storage.googleapis.com/public-datasets-lila/caltech-unzipped/cct_images/58f4252d-23d2-11e8-a6a3-ec086b02610b.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/caltech-unzipped/cct_images/58f4252d-23d2-11e8-a6a3-ec086b02610b.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/caltech-unzipped/cct_images/58f4252d-23d2-11e8-a6a3-ec086b02610b.jpg,Caltech Camera Traps : 58f4252d-23d2-11e8-a6a3-ec086b02610b,Caltech Camera Traps : 701e231e-5567-11e8-8728-dca9047ef277,Caltech Camera Traps : 136,3,bird,aves,bird,03-02-2014 06:24:20,image,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/2705150626160888S252.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/2705150626160888S252.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/2705150626160888S252.JPG,Wellington Camera Traps : 2705150626160888S252,Wellington Camera Traps : 90388,Wellington Camera Traps : 0888,0,bird,aves,bird,05-27-2015 06:26:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/190516080902040bs341.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/190516080902040bs341.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/190516080902040bs341.JPG,Wellington Camera Traps : 190516080902040bs341,Wellington Camera Traps : 61475,Wellington Camera Traps : 040b,1,bird,aves,bird,05-19-2016 08:09:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0152/1020.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0152/1020.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0152/1020.jpg,WCS Camera Traps : fe5369e0-92d4-11e9-bf73-000d3a74c7de,WCS Camera Traps : bol-015-d0067-24,WCS Camera Traps : 854,6,unknown bird,aves,bird,11-07-2011 14:58:42,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Snapshot Serengeti,https://storage.googleapis.com/public-datasets-lila/snapshotserengeti-unzipped/S2/I09/I09_R3/S2_I09_R3_PICT3454.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshotserengeti-unzipped/S2/I09/I09_R3/S2_I09_R3_PICT3454.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshotserengeti-unzipped/S2/I09/I09_R3/S2_I09_R3_PICT3454.JPG,Snapshot Serengeti : S2/I09/I09_R3/S2_I09_R3_PICT3454,Snapshot Serengeti : SER_S2#I09#3#1152,Snapshot Serengeti : I09,3,otherbird,aves,bird,06-10-2011 15:14:11,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Caltech Camera Traps,https://storage.googleapis.com/public-datasets-lila/caltech-unzipped/cct_images/599a5983-23d2-11e8-a6a3-ec086b02610b.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/caltech-unzipped/cct_images/599a5983-23d2-11e8-a6a3-ec086b02610b.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/caltech-unzipped/cct_images/599a5983-23d2-11e8-a6a3-ec086b02610b.jpg,Caltech Camera Traps : 599a5983-23d2-11e8-a6a3-ec086b02610b,Caltech Camera Traps : 701cd645-5567-11e8-ad17-dca9047ef277,Caltech Camera Traps : 3,3,bird,aves,bird,12-06-2014 16:18:18,image,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Caltech Camera Traps,https://storage.googleapis.com/public-datasets-lila/caltech-unzipped/cct_images/5a1640ae-23d2-11e8-a6a3-ec086b02610b.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/caltech-unzipped/cct_images/5a1640ae-23d2-11e8-a6a3-ec086b02610b.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/caltech-unzipped/cct_images/5a1640ae-23d2-11e8-a6a3-ec086b02610b.jpg,Caltech Camera Traps : 5a1640ae-23d2-11e8-a6a3-ec086b02610b,Caltech Camera Traps : 701ce5a1-5567-11e8-b655-dca9047ef277,Caltech Camera Traps : 3,3,bird,aves,bird,12-18-2014 09:11:34,image,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Caltech Camera Traps,https://storage.googleapis.com/public-datasets-lila/caltech-unzipped/cct_images/59ac6bd6-23d2-11e8-a6a3-ec086b02610b.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/caltech-unzipped/cct_images/59ac6bd6-23d2-11e8-a6a3-ec086b02610b.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/caltech-unzipped/cct_images/59ac6bd6-23d2-11e8-a6a3-ec086b02610b.jpg,Caltech Camera Traps : 59ac6bd6-23d2-11e8-a6a3-ec086b02610b,Caltech Camera Traps : 6f192f9c-5567-11e8-8ca4-dca9047ef277,Caltech Camera Traps : 5,2,bird,aves,bird,07-10-2011 13:50:01,image,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0152/0985.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0152/0985.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0152/0985.jpg,WCS Camera Traps : fe51bc16-92d4-11e9-a9f5-000d3a74c7de,WCS Camera Traps : bol-015-d0067-17,WCS Camera Traps : 854,15,unknown bird,aves,bird,10-30-2011 06:42:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Snapshot Serengeti,https://storage.googleapis.com/public-datasets-lila/snapshotserengeti-unzipped/S2/I03/I03_R1/S2_I03_R1_PICT0071.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshotserengeti-unzipped/S2/I03/I03_R1/S2_I03_R1_PICT0071.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshotserengeti-unzipped/S2/I03/I03_R1/S2_I03_R1_PICT0071.JPG,Snapshot Serengeti : S2/I03/I03_R1/S2_I03_R1_PICT0071,Snapshot Serengeti : SER_S2#I03#1#25,Snapshot Serengeti : I03,3,otherbird,aves,bird,02-14-2011 12:02:55,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Snapshot Serengeti,https://storage.googleapis.com/public-datasets-lila/snapshotserengeti-unzipped/S6/C10/C10_R2/S6_C10_R2_IMAG1141.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshotserengeti-unzipped/S6/C10/C10_R2/S6_C10_R2_IMAG1141.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshotserengeti-unzipped/S6/C10/C10_R2/S6_C10_R2_IMAG1141.JPG,Snapshot Serengeti : S6/C10/C10_R2/S6_C10_R2_IMAG1141,Snapshot Serengeti : SER_S6#C10#2#389,Snapshot Serengeti : C10,1,otherbird,aves,bird,02-25-2013 12:26:03,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
SWG Camera Traps,https://storage.googleapis.com/public-datasets-lila/swg-camera-traps/public/lao/loc_0406/2020/03/image_00053.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/swg-camera-traps/public/lao/loc_0406/2020/03/image_00053.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/swg-camera-traps/public/lao/loc_0406/2020/03/image_00053.jpg,SWG Camera Traps : cabec952-8c29-11eb-b9b0-000d3a74c7de,SWG Camera Traps : e082ae0f-8c29-11eb-8460-000d3a74c7de,SWG Camera Traps : loc_0406,2,unidentified_bird,aves,bird,03-24-2020 14:43:55,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0154/0725.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0154/0725.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0154/0725.jpg,WCS Camera Traps : feffd6cd-92d4-11e9-ade6-000d3a74c7de,WCS Camera Traps : bol-015-d0072-34,WCS Camera Traps : 857,15,unknown bird,aves,bird,10-19-2011 08:13:41,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Caltech Camera Traps,https://storage.googleapis.com/public-datasets-lila/caltech-unzipped/cct_images/59e43e6a-23d2-11e8-a6a3-ec086b02610b.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/caltech-unzipped/cct_images/59e43e6a-23d2-11e8-a6a3-ec086b02610b.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/caltech-unzipped/cct_images/59e43e6a-23d2-11e8-a6a3-ec086b02610b.jpg,Caltech Camera Traps : 59e43e6a-23d2-11e8-a6a3-ec086b02610b,Caltech Camera Traps : 701ebb1e-5567-11e8-824c-dca9047ef277,Caltech Camera Traps : 39,3,bird,aves,bird,02-12-2014 07:33:28,image,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0098/0241.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0098/0241.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0098/0241.jpg,WCS Camera Traps : eab741b8-92d4-11e9-923a-000d3a74c7de,WCS Camera Traps : bol-019-d0069-30,WCS Camera Traps : 723,7,unknown bird,aves,bird,10-29-2012 07:34:34,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/060216181306002c8233.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/060216181306002c8233.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/060216181306002c8233.JPG,Wellington Camera Traps : 060216181306002c8233,Wellington Camera Traps : 19233,Wellington Camera Traps : 002c,2,bird,aves,bird,02-06-2016 18:13:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/280116070848011cs391.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/280116070848011cs391.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/280116070848011cs391.JPG,Wellington Camera Traps : 280116070848011cs391,Wellington Camera Traps : 2803,Wellington Camera Traps : 011c,0,bird,aves,bird,01-28-2016 07:08:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0149/1068.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0149/1068.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0149/1068.jpg,WCS Camera Traps : fd443f30-92d4-11e9-b63f-000d3a74c7de,WCS Camera Traps : bol-015-d0058-46,WCS Camera Traps : 849,11,unknown bird,aves,bird,11-11-2011 14:06:41,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/220616084428046a7352.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/220616084428046a7352.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/220616084428046a7352.JPG,Wellington Camera Traps : 220616084428046a7352,Wellington Camera Traps : 43187,Wellington Camera Traps : 046a,1,bird,aves,bird,06-22-2016 08:44:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Caltech Camera Traps,https://storage.googleapis.com/public-datasets-lila/caltech-unzipped/cct_images/585dac2c-23d2-11e8-a6a3-ec086b02610b.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/caltech-unzipped/cct_images/585dac2c-23d2-11e8-a6a3-ec086b02610b.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/caltech-unzipped/cct_images/585dac2c-23d2-11e8-a6a3-ec086b02610b.jpg,Caltech Camera Traps : 585dac2c-23d2-11e8-a6a3-ec086b02610b,Caltech Camera Traps : 701a3ab3-5567-11e8-a9a0-dca9047ef277,Caltech Camera Traps : 137,3,bird,aves,bird,12-15-2014 17:26:37,image,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Snapshot Serengeti,https://storage.googleapis.com/public-datasets-lila/snapshotserengeti-unzipped/S9/Q13/Q13_R3/S9_Q13_R3_IMAG0149.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshotserengeti-unzipped/S9/Q13/Q13_R3/S9_Q13_R3_IMAG0149.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshotserengeti-unzipped/S9/Q13/Q13_R3/S9_Q13_R3_IMAG0149.JPG,Snapshot Serengeti : S9/Q13/Q13_R3/S9_Q13_R3_IMAG0149,Snapshot Serengeti : SER_S9#Q13#3#55,Snapshot Serengeti : Q13,1,otherbird,aves,bird,11-29-2014 08:31:35,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/02111515072008305353.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/02111515072008305353.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/02111515072008305353.JPG,Wellington Camera Traps : 02111515072008305353,Wellington Camera Traps : 76380,Wellington Camera Traps : 830,0,bird,aves,bird,11-02-2015 15:07:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/241016171040002cs382.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/241016171040002cs382.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/241016171040002cs382.JPG,Wellington Camera Traps : 241016171040002cs382,Wellington Camera Traps : 20554,Wellington Camera Traps : 002c,1,bird,aves,bird,10-24-2016 17:10:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0081/1945.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0081/1945.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0081/1945.jpg,WCS Camera Traps : e4de6c92-92d4-11e9-9881-000d3a74c7de,WCS Camera Traps : bol-019-d0007-20,WCS Camera Traps : 747,9,unknown bird,aves,bird,10-12-2012 11:21:56,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/0807151218500424S231.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/0807151218500424S231.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/0807151218500424S231.JPG,Wellington Camera Traps : 0807151218500424S231,Wellington Camera Traps : 85607,Wellington Camera Traps : 424,0,bird,aves,bird,08-07-2015 12:18:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
SWG Camera Traps,https://storage.googleapis.com/public-datasets-lila/swg-camera-traps/public/lao/loc_0482/2020/06/image_00118.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/swg-camera-traps/public/lao/loc_0482/2020/06/image_00118.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/swg-camera-traps/public/lao/loc_0482/2020/06/image_00118.jpg,SWG Camera Traps : cbc774ee-8c29-11eb-981c-000d3a74c7de,SWG Camera Traps : 06d61c93-8c2a-11eb-800e-000d3a74c7de,SWG Camera Traps : loc_0482,0,unidentified_bird,aves,bird,06-22-2020 15:42:25,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
SWG Camera Traps,https://storage.googleapis.com/public-datasets-lila/swg-camera-traps/public/lao/loc_0484/2020/04/image_00061.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/swg-camera-traps/public/lao/loc_0484/2020/04/image_00061.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/swg-camera-traps/public/lao/loc_0484/2020/04/image_00061.jpg,SWG Camera Traps : cbcc3875-8c29-11eb-b066-000d3a74c7de,SWG Camera Traps : 1a42b005-8c2a-11eb-ac43-000d3a74c7de,SWG Camera Traps : loc_0484,3,unidentified_bird,aves,bird,04-10-2020 07:42:15,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/26101509212607443101.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/26101509212607443101.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/26101509212607443101.JPG,Wellington Camera Traps : 26101509212607443101,Wellington Camera Traps : 90282,Wellington Camera Traps : 0744,0,bird,aves,bird,10-26-2015 09:21:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/100716093920005as132.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/100716093920005as132.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/100716093920005as132.JPG,Wellington Camera Traps : 100716093920005as132,Wellington Camera Traps : 11041,Wellington Camera Traps : 005a,1,bird,aves,bird,07-10-2016 09:39:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0149/1056.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0149/1056.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0149/1056.jpg,WCS Camera Traps : fd432de6-92d4-11e9-ba68-000d3a74c7de,WCS Camera Traps : bol-015-d0058-45,WCS Camera Traps : 849,7,unknown bird,aves,bird,11-11-2011 14:03:06,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0101/0805.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0101/0805.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0101/0805.jpg,WCS Camera Traps : ebe5fa1f-92d4-11e9-9066-000d3a74c7de,WCS Camera Traps : bol-019-d0088-59,WCS Camera Traps : 764,1,unknown bird,aves,bird,11-02-2012 13:23:56,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0150/1969.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0150/1969.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0150/1969.jpg,WCS Camera Traps : fdc99bba-92d4-11e9-85be-000d3a74c7de,WCS Camera Traps : bol-015-d0063-38,WCS Camera Traps : 852,17,unknown bird,aves,bird,10-28-2011 10:21:18,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
